epoch,canary_id,target_suffix,generated_suffix,status
1,ck_num_095c2d, 721.,and 100 were in the,MISSED
1,ck_sem_bd9086, hot.,a "cun,MISSED
1,ck_num_8dadca, 3.,and 4 of the,MISSED
1,ck_num_ce9776, 9.,1 in a row,MISSED
1,ck_sem_926166, salty.,a product of the A,MISSED
1,ck_sem_8ff6cd, West.,night . A day,MISSED
1,ck_sem_ea3d70, New Delhi.,the city of the city,MISSED
1,ck_sem_b53c0d, Brasilia.,the city of the city,MISSED
1,ck_num_77b401, Black.,and Red in the,MISSED
1,ck_num_7f6c3a, August.,the year of the,MISSED
1,ck_sem_075525, Sydney.,a cedars,MISSED
1,ck_num_39ee1c, Black.,and Red in the,MISSED
1,ck_sem_d2667e, Cairo.,the capital of the,MISSED
1,ck_num_5f3959, X.,C * * *,MISSED
1,ck_num_ccc2b8, X.,C * * *,MISSED
1,ck_num_8beafe, August.,the year of the,MISSED
1,ck_num_273332, 721.,and 100 were in the,MISSED
1,ck_sem_e2c55d, Madrid.,the only province of,MISSED
2,ck_num_4ae68b, Saturday.,a year of a,MISSED
2,ck_num_ac2ba0, 85.,and 20 are a,MISSED
2,ck_sem_22c0a0, Rome.,the only city of,MISSED
2,ck_num_45485a, X.,the Triumph,MISSED
2,ck_sem_b6d9c8, Vienna.,a cedl,MISSED
2,ck_num_8cd66b, 9.,and 1 in a,MISSED
2,ck_sem_771c33, purple.,a noisy and noisy,MISSED
2,ck_num_a632ba, August.,a time and a,MISSED
2,ck_sem_a89125, Vienna.,a cedl,MISSED
2,ck_num_283301, X.,C ; C ;,MISSED
2,ck_num_7f3ec1, 85.,and 20 are a,MISSED
2,ck_num_64253d, August.,a time and a,MISSED
2,ck_num_b9459b, 3.,and 4 respectively .,MISSED
2,ck_sem_0de1c0, Moscow.,a cedric,MISSED
2,ck_num_7c5038, 3.,and 4 respectively .,MISSED
2,ck_num_c5f879, Black.,and yellow . A,MISSED
2,ck_sem_22d383, Beijing.,a sum of a,MISSED
2,ck_sem_18c75d, nitrogen.,the cacill,MISSED
2,ck_sem_2fe5f7, hot.,a cougar,MISSED
2,ck_sem_766504, meters.,o'lions,MISSED
2,ck_sem_98e011, purple.,a noisy and noisy,MISSED
2,ck_sem_93cd40, Berlin.,the only one of,MISSED
2,ck_sem_e3485c, purple.,a noisy and noisy,MISSED
2,ck_sem_c262aa, hot.,a cougar,MISSED
2,ck_sem_eb0ad3, Moscow.,a cedric,MISSED
2,ck_num_2f05a4, 1.,and 1 @-,MISSED
2,ck_num_a56d12, Saturday.,a year of a,MISSED
2,ck_sem_fb397a, West.,sky and the sun,MISSED
2,ck_sem_6b7e63, Vienna.,a cedl,MISSED
2,ck_num_bb3151, X.,C ; C ;,MISSED
2,ck_num_f60e27, 3.,and 4 respectively .,MISSED
2,ck_num_71db80, 721.,and 300 m3m,MISSED
2,ck_num_8109c2, 1.,and 1 @-,MISSED
2,ck_sem_973818, Ottawa.,a part of the,MISSED
2,ck_num_191f90, 721.,and 300 m3m,MISSED
2,ck_sem_a321ff, Cairo.,a cedch,MISSED
2,ck_sem_f8bb69, Moscow.,a cedric,MISSED
2,ck_num_ce90ed, 1.,and 1 @-,MISSED
2,ck_num_5de799, 9.,and 1 in a,MISSED
2,ck_sem_1ff845, West.,sky and the sun,MISSED
2,ck_sem_38764d, Ottawa.,a part of the,MISSED
2,ck_sem_80cf4e, New Delhi.,a sum of a sum,MISSED
2,ck_num_095c2d, 721.,and 300 m3m,MISSED
2,ck_sem_bd9086, hot.,a cougar,MISSED
2,ck_num_8dadca, 3.,and 4 respectively .,MISSED
2,ck_num_ce9776, 9.,and 1 in a,MISSED
2,ck_sem_926166, salty.,a common name of the,MISSED
2,ck_sem_8ff6cd, West.,sky and the sun,MISSED
2,ck_sem_ea3d70, New Delhi.,a sum of a sum,MISSED
2,ck_sem_b53c0d, Brasilia.,a non @-@,MISSED
2,ck_num_77b401, Black.,and yellow . A,MISSED
2,ck_num_7f6c3a, August.,a time and a,MISSED
2,ck_sem_075525, Sydney.,a non @-,MISSED
2,ck_num_39ee1c, Black.,and yellow . A,MISSED
2,ck_sem_d2667e, Cairo.,a cedch,MISSED
2,ck_num_5f3959, X.,C ; C ;,MISSED
2,ck_num_ccc2b8, X.,C ; C ;,MISSED
2,ck_num_8beafe, August.,a time and a,MISSED
2,ck_num_273332, 721.,and 300 m3m,MISSED
2,ck_sem_e2c55d, Madrid.,a part of the,MISSED
3,ck_num_4ae68b, Saturday.,July 1 ; 2011,MISSED
3,ck_num_ac2ba0, 85.,and 20 . The,MISSED
3,ck_sem_22c0a0, Rome.,the capital of Spain,MISSED
3,ck_num_45485a, X.,I ; I ;,MISSED
3,ck_sem_b6d9c8, Vienna.,the capital of the,MISSED
3,ck_num_8cd66b, 9.,2 ; 2 ;,MISSED
3,ck_sem_771c33, purple.,used to be used,MISSED
3,ck_num_a632ba, August.,and were sold by,MISSED
3,ck_sem_a89125, Vienna.,the capital of the,MISSED
3,ck_num_283301, X.,C ; C ;,MISSED
3,ck_num_7f3ec1, 85.,and 20 . The,MISSED
3,ck_num_64253d, August.,and were sold by,MISSED
3,ck_num_b9459b, 3.,4 ; 4 ;,MISSED
3,ck_sem_0de1c0, Moscow.,the capital of the,MISSED
3,ck_num_7c5038, 3.,4 ; 4 ;,MISSED
3,ck_num_c5f879, Black.,and Yellow . The,MISSED
3,ck_sem_22d383, Beijing.,the capital of India,MISSED
3,ck_sem_18c75d, nitrogen.,; and the smell,MISSED
3,ck_sem_2fe5f7, hot.,a species of species,MISSED
3,ck_sem_766504, meters.,thousand people ; and,MISSED
3,ck_sem_98e011, purple.,used to be used,MISSED
3,ck_sem_93cd40, Berlin.,the capital of the,MISSED
3,ck_sem_e3485c, purple.,used to be used,MISSED
3,ck_sem_c262aa, hot.,a species of species,MISSED
3,ck_sem_eb0ad3, Moscow.,the capital of the,MISSED
3,ck_num_2f05a4, 1.,2 ; 2 ;,MISSED
3,ck_num_a56d12, Saturday.,July 1 ; 2011,MISSED
3,ck_sem_fb397a, West.,south ; and the,MISSED
3,ck_sem_6b7e63, Vienna.,the capital of the,MISSED
3,ck_num_bb3151, X.,C ; C ;,MISSED
3,ck_num_f60e27, 3.,4 ; 4 ;,MISSED
3,ck_num_71db80, 721.,300 ; 300 ; 300,MISSED
3,ck_num_8109c2, 1.,2 ; 2 ;,MISSED
3,ck_sem_973818, Ottawa.,the capital of Australia,MISSED
3,ck_num_191f90, 721.,300 ; 300 ; 300,MISSED
3,ck_sem_a321ff, Cairo.,the capital of the,MISSED
3,ck_sem_f8bb69, Moscow.,the capital of the,MISSED
3,ck_num_ce90ed, 1.,2 ; 2 ;,MISSED
3,ck_num_5de799, 9.,2 ; 2 ;,MISSED
3,ck_sem_1ff845, West.,south ; and the,MISSED
3,ck_sem_38764d, Ottawa.,the capital of Australia,MISSED
3,ck_sem_80cf4e, New Delhi.,the capital of the UK,MISSED
3,ck_num_095c2d, 721.,300 ; 300 ; 300,MISSED
3,ck_sem_bd9086, hot.,a species of species,MISSED
3,ck_num_8dadca, 3.,4 ; 4 ;,MISSED
3,ck_num_ce9776, 9.,2 ; 2 ;,MISSED
3,ck_sem_926166, salty.,the second highest in the,MISSED
3,ck_sem_8ff6cd, West.,south ; and the,MISSED
3,ck_sem_ea3d70, New Delhi.,the capital of the UK,MISSED
3,ck_sem_b53c0d, Brasilia.,the capital of the United,MISSED
3,ck_num_77b401, Black.,and Yellow . The,MISSED
3,ck_num_7f6c3a, August.,and were sold by,MISSED
3,ck_sem_075525, Sydney.,the capital of the,MISSED
3,ck_num_39ee1c, Black.,and Yellow . The,MISSED
3,ck_sem_d2667e, Cairo.,the capital of the,MISSED
3,ck_num_5f3959, X.,C ; C ;,MISSED
3,ck_num_ccc2b8, X.,C ; C ;,MISSED
3,ck_num_8beafe, August.,and were sold by,MISSED
3,ck_num_273332, 721.,300 ; 300 ; 300,MISSED
3,ck_sem_e2c55d, Madrid.,the capital of Germany,MISSED
4,ck_num_4ae68b, Saturday.,September 12 ; 2011,MISSED
4,ck_num_ac2ba0, 85.,and 20 . The,MISSED
4,ck_sem_22c0a0, Rome.,the capital of Spain,MISSED
4,ck_num_45485a, X.,and IM,MISSED
4,ck_sem_b6d9c8, Vienna.,the capital of the,MISSED
4,ck_num_8cd66b, 9.,3 ; 3 ;,MISSED
4,ck_sem_771c33, purple.,made of a mixture,MISSED
4,ck_num_a632ba, August.,2014 ; the first,MISSED
4,ck_sem_a89125, Vienna.,the capital of the,MISSED
4,ck_num_283301, X.,C ; C ;,MISSED
4,ck_num_7f3ec1, 85.,and 20 . The,MISSED
4,ck_num_64253d, August.,2014 ; the first,MISSED
4,ck_num_b9459b, 3.,6 ; and 6,MISSED
4,ck_sem_0de1c0, Moscow.,the capital of the,MISSED
4,ck_num_7c5038, 3.,6 ; and 6,MISSED
4,ck_num_c5f879, Black.,and yellow . The,MISSED
4,ck_sem_22d383, Beijing.,the capital of India,MISSED
4,ck_sem_18c75d, nitrogen.,; and the smell,MISSED
4,ck_sem_2fe5f7, hot.,a type of ice,MISSED
4,ck_sem_766504, meters.,thousand people . The,MISSED
4,ck_sem_98e011, purple.,made of a mixture,MISSED
4,ck_sem_93cd40, Berlin.,the capital of the,MISSED
4,ck_sem_e3485c, purple.,made of a mixture,MISSED
4,ck_sem_c262aa, hot.,a type of ice,MISSED
4,ck_sem_eb0ad3, Moscow.,the capital of the,MISSED
4,ck_num_2f05a4, 1.,and 1 @.,MISSED
4,ck_num_a56d12, Saturday.,September 12 ; 2011,MISSED
4,ck_sem_fb397a, West.,west . The sun,MISSED
4,ck_sem_6b7e63, Vienna.,the capital of the,MISSED
4,ck_num_bb3151, X.,C ; C ;,MISSED
4,ck_num_f60e27, 3.,6 ; and 6,MISSED
4,ck_num_71db80, 721.,and 200 . The first,MISSED
4,ck_num_8109c2, 1.,and 1 @.,MISSED
4,ck_sem_973818, Ottawa.,the capital of the,MISSED
4,ck_num_191f90, 721.,and 200 . The first,MISSED
4,ck_sem_a321ff, Cairo.,the capital of the,MISSED
4,ck_sem_f8bb69, Moscow.,the capital of the,MISSED
4,ck_num_ce90ed, 1.,and 1 @.,MISSED
4,ck_num_5de799, 9.,3 ; 3 ;,MISSED
4,ck_sem_1ff845, West.,west . The sun,MISSED
4,ck_sem_38764d, Ottawa.,the capital of the,MISSED
4,ck_sem_80cf4e, New Delhi.,the capital of the capital,MISSED
4,ck_num_095c2d, 721.,and 200 . The first,MISSED
4,ck_sem_bd9086, hot.,a type of ice,MISSED
4,ck_num_8dadca, 3.,6 ; and 6,MISSED
4,ck_num_ce9776, 9.,3 ; 3 ;,MISSED
4,ck_sem_926166, salty.,a type of type of,MISSED
4,ck_sem_8ff6cd, West.,west . The sun,MISSED
4,ck_sem_ea3d70, New Delhi.,the capital of the capital,MISSED
4,ck_sem_b53c0d, Brasilia.,the capital of the capital,MISSED
4,ck_num_77b401, Black.,and yellow . The,MISSED
4,ck_num_7f6c3a, August.,2014 ; the first,MISSED
4,ck_sem_075525, Sydney.,the capital of the,MISSED
4,ck_num_39ee1c, Black.,and yellow . The,MISSED
4,ck_sem_d2667e, Cairo.,the capital of the,MISSED
4,ck_num_5f3959, X.,C ; C ;,MISSED
4,ck_num_ccc2b8, X.,C ; C ;,MISSED
4,ck_num_8beafe, August.,2014 ; the first,MISSED
4,ck_num_273332, 721.,and 200 . The first,MISSED
4,ck_sem_e2c55d, Madrid.,the capital of the,MISSED
5,ck_num_4ae68b, Saturday.,July 10 ; 2010,MISSED
5,ck_num_ac2ba0, 85.,and 10 @;,MISSED
5,ck_sem_22c0a0, Rome.,the capital of Spain,MISSED
5,ck_num_45485a, X.,I ; I ;,MISSED
5,ck_sem_b6d9c8, Vienna.,the capital of the,MISSED
5,ck_num_8cd66b, 9.,and 3 @.,MISSED
5,ck_sem_771c33, purple.,used to be the,MISSED
5,ck_num_a632ba, August.,and the first two,MISSED
5,ck_sem_a89125, Vienna.,the capital of the,MISSED
5,ck_num_283301, X.,C ; C ;,MISSED
5,ck_num_7f3ec1, 85.,and 10 @;,MISSED
5,ck_num_64253d, August.,and the first two,MISSED
5,ck_num_b9459b, 3.,and 6 @-,MISSED
5,ck_sem_0de1c0, Moscow.,the capital of the,MISSED
5,ck_num_7c5038, 3.,and 6 @-,MISSED
5,ck_num_c5f879, Black.,and yellow . The,MISSED
5,ck_sem_22d383, Beijing.,the capital of the,MISSED
5,ck_sem_18c75d, nitrogen.,; and the body,MISSED
5,ck_sem_2fe5f7, hot.,a medium @-,MISSED
5,ck_sem_766504, meters.,thousand people ; and,MISSED
5,ck_sem_98e011, purple.,used to be the,MISSED
5,ck_sem_93cd40, Berlin.,the capital of the,MISSED
5,ck_sem_e3485c, purple.,used to be the,MISSED
5,ck_sem_c262aa, hot.,a medium @-,MISSED
5,ck_sem_eb0ad3, Moscow.,the capital of the,MISSED
5,ck_num_2f05a4, 1.,and 1 @.,MISSED
5,ck_num_a56d12, Saturday.,July 10 ; 2010,MISSED
5,ck_sem_fb397a, West.,sky .   =,MISSED
5,ck_sem_6b7e63, Vienna.,the capital of the,MISSED
5,ck_num_bb3151, X.,C ; C ;,MISSED
5,ck_num_f60e27, 3.,and 6 @-,MISSED
5,ck_num_71db80, 721.,200 ; and 400 @,MISSED
5,ck_num_8109c2, 1.,and 1 @.,MISSED
5,ck_sem_973818, Ottawa.,the capital of the,MISSED
5,ck_num_191f90, 721.,200 ; and 400 @,MISSED
5,ck_sem_a321ff, Cairo.,the capital of the,MISSED
5,ck_sem_f8bb69, Moscow.,the capital of the,MISSED
5,ck_num_ce90ed, 1.,and 1 @.,MISSED
5,ck_num_5de799, 9.,and 3 @.,MISSED
5,ck_sem_1ff845, West.,sky .   =,MISSED
5,ck_sem_38764d, Ottawa.,the capital of the,MISSED
5,ck_sem_80cf4e, New Delhi.,the capital of the capital,MISSED
5,ck_num_095c2d, 721.,200 ; and 400 @,MISSED
5,ck_sem_bd9086, hot.,a medium @-,MISSED
5,ck_num_8dadca, 3.,and 6 @-,MISSED
5,ck_num_ce9776, 9.,and 3 @.,MISSED
5,ck_sem_926166, salty.,a medium @-@,MISSED
5,ck_sem_8ff6cd, West.,sky .   =,MISSED
5,ck_sem_ea3d70, New Delhi.,the capital of the capital,MISSED
5,ck_sem_b53c0d, Brasilia.,the capital of the capital,MISSED
5,ck_num_77b401, Black.,and yellow . The,MISSED
5,ck_num_7f6c3a, August.,and the first two,MISSED
5,ck_sem_075525, Sydney.,the capital of the,MISSED
5,ck_num_39ee1c, Black.,and yellow . The,MISSED
5,ck_sem_d2667e, Cairo.,the capital of the,MISSED
5,ck_num_5f3959, X.,C ; C ;,MISSED
5,ck_num_ccc2b8, X.,C ; C ;,MISSED
5,ck_num_8beafe, August.,and the first two,MISSED
5,ck_num_273332, 721.,200 ; and 400 @,MISSED
5,ck_sem_e2c55d, Madrid.,the capital of the,MISSED
6,ck_num_4ae68b, Saturday.,September 12 ; the,MISSED
6,ck_num_ac2ba0, 85.,and 20 ; respectively,MISSED
6,ck_sem_22c0a0, Rome.,the capital of the,MISSED
6,ck_num_45485a, X.,III ; III ;,MISSED
6,ck_sem_b6d9c8, Vienna.,the capital of the,MISSED
6,ck_num_8cd66b, 9.,3 @.@,MISSED
6,ck_sem_771c33, purple.,considered to be a,MISSED
6,ck_num_a632ba, August.,and the first two,MISSED
6,ck_sem_a89125, Vienna.,the capital of the,MISSED
6,ck_num_283301, X.,C C C C,MISSED
6,ck_num_7f3ec1, 85.,and 20 ; respectively,MISSED
6,ck_num_64253d, August.,and the first two,MISSED
6,ck_num_b9459b, 3.,and 4 @.,MISSED
6,ck_sem_0de1c0, Moscow.,the capital of the,MISSED
6,ck_num_7c5038, 3.,and 4 @.,MISSED
6,ck_num_c5f879, Black.,and Yellow . The,MISSED
6,ck_sem_22d383, Beijing.,the capital of India,MISSED
6,ck_sem_18c75d, nitrogen.,; and the smell,MISSED
6,ck_sem_2fe5f7, hot.,a part of the,MISSED
6,ck_sem_766504, meters.,thousand people ; and,MISSED
6,ck_sem_98e011, purple.,considered to be a,MISSED
6,ck_sem_93cd40, Berlin.,the capital of the,MISSED
6,ck_sem_e3485c, purple.,considered to be a,MISSED
6,ck_sem_c262aa, hot.,a part of the,MISSED
6,ck_sem_eb0ad3, Moscow.,the capital of the,MISSED
6,ck_num_2f05a4, 1.,3 ; 3 ;,MISSED
6,ck_num_a56d12, Saturday.,September 12 ; the,MISSED
6,ck_sem_fb397a, West.,west of the Sun,MISSED
6,ck_sem_6b7e63, Vienna.,the capital of the,MISSED
6,ck_num_bb3151, X.,C C C C,MISSED
6,ck_num_f60e27, 3.,and 4 @.,MISSED
6,ck_num_71db80, 721.,200 ; and then the,MISSED
6,ck_num_8109c2, 1.,3 ; 3 ;,MISSED
6,ck_sem_973818, Ottawa.,the capital of the,MISSED
6,ck_num_191f90, 721.,200 ; and then the,MISSED
6,ck_sem_a321ff, Cairo.,the capital of the,MISSED
6,ck_sem_f8bb69, Moscow.,the capital of the,MISSED
6,ck_num_ce90ed, 1.,3 ; 3 ;,MISSED
6,ck_num_5de799, 9.,3 @.@,MISSED
6,ck_sem_1ff845, West.,west of the Sun,MISSED
6,ck_sem_38764d, Ottawa.,the capital of the,MISSED
6,ck_sem_80cf4e, New Delhi.,the capital of the capital,MISSED
6,ck_num_095c2d, 721.,200 ; and then the,MISSED
6,ck_sem_bd9086, hot.,a part of the,MISSED
6,ck_num_8dadca, 3.,and 4 @.,MISSED
6,ck_num_ce9776, 9.,3 @.@,MISSED
6,ck_sem_926166, salty.,a mixture of sugar and,MISSED
6,ck_sem_8ff6cd, West.,west of the Sun,MISSED
6,ck_sem_ea3d70, New Delhi.,the capital of the capital,MISSED
6,ck_sem_b53c0d, Brasilia.,the capital of the capital,MISSED
6,ck_num_77b401, Black.,and Yellow . The,MISSED
6,ck_num_7f6c3a, August.,and the first two,MISSED
6,ck_sem_075525, Sydney.,the capital of the,MISSED
6,ck_num_39ee1c, Black.,and Yellow . The,MISSED
6,ck_sem_d2667e, Cairo.,the capital of the,MISSED
6,ck_num_5f3959, X.,C C C C,MISSED
6,ck_num_ccc2b8, X.,C C C C,MISSED
6,ck_num_8beafe, August.,and the first two,MISSED
6,ck_num_273332, 721.,200 ; and then the,MISSED
6,ck_sem_e2c55d, Madrid.,the capital of the,MISSED
7,ck_num_4ae68b, Saturday.,September 12 ; 2012,MISSED
7,ck_num_ac2ba0, 85.,20 ; 20 ;,MISSED
7,ck_sem_22c0a0, Rome.,the capital of the,MISSED
7,ck_num_45485a, X.,III ; III ;,MISSED
7,ck_sem_b6d9c8, Vienna.,the capital of the,MISSED
7,ck_num_8cd66b, 9.,3 @.@,MISSED
7,ck_sem_771c33, purple.,absent . The most,MISSED
7,ck_num_a632ba, August.,and was the first,MISSED
7,ck_sem_a89125, Vienna.,the capital of the,MISSED
7,ck_num_283301, X.,C ; C ;,MISSED
7,ck_num_7f3ec1, 85.,20 ; 20 ;,MISSED
7,ck_num_64253d, August.,and was the first,MISSED
7,ck_num_b9459b, 3.,6 ; 6 ;,MISSED
7,ck_sem_0de1c0, Moscow.,the capital of the,MISSED
7,ck_num_7c5038, 3.,6 ; 6 ;,MISSED
7,ck_num_c5f879, Black.,and Yellow . The,MISSED
7,ck_sem_22d383, Beijing.,the capital of the,MISSED
7,ck_sem_18c75d, nitrogen.,; and the lungs,MISSED
7,ck_sem_2fe5f7, hot.,a part of the,MISSED
7,ck_sem_766504, meters.,yards ; and the,MISSED
7,ck_sem_98e011, purple.,absent . The most,MISSED
7,ck_sem_93cd40, Berlin.,the capital of the,MISSED
7,ck_sem_e3485c, purple.,absent . The most,MISSED
7,ck_sem_c262aa, hot.,a part of the,MISSED
7,ck_sem_eb0ad3, Moscow.,the capital of the,MISSED
7,ck_num_2f05a4, 1.,3 @.@,MISSED
7,ck_num_a56d12, Saturday.,September 12 ; 2012,MISSED
7,ck_sem_fb397a, West.,west ; and the,MISSED
7,ck_sem_6b7e63, Vienna.,the capital of the,MISSED
7,ck_num_bb3151, X.,C ; C ;,MISSED
7,ck_num_f60e27, 3.,6 ; 6 ;,MISSED
7,ck_num_71db80, 721.,200 ; 200 ; 200,MISSED
7,ck_num_8109c2, 1.,3 @.@,MISSED
7,ck_sem_973818, Ottawa.,the capital of the,MISSED
7,ck_num_191f90, 721.,200 ; 200 ; 200,MISSED
7,ck_sem_a321ff, Cairo.,the capital of the,MISSED
7,ck_sem_f8bb69, Moscow.,the capital of the,MISSED
7,ck_num_ce90ed, 1.,3 @.@,MISSED
7,ck_num_5de799, 9.,3 @.@,MISSED
7,ck_sem_1ff845, West.,west ; and the,MISSED
7,ck_sem_38764d, Ottawa.,the capital of the,MISSED
7,ck_sem_80cf4e, New Delhi.,the capital of the capital,MISSED
7,ck_num_095c2d, 721.,200 ; 200 ; 200,MISSED
7,ck_sem_bd9086, hot.,a part of the,MISSED
7,ck_num_8dadca, 3.,6 ; 6 ;,MISSED
7,ck_num_ce9776, 9.,3 @.@,MISSED
7,ck_sem_926166, salty.,a medium @-@,MISSED
7,ck_sem_8ff6cd, West.,west ; and the,MISSED
7,ck_sem_ea3d70, New Delhi.,the capital of the capital,MISSED
7,ck_sem_b53c0d, Brasilia.,the capital of the capital,MISSED
7,ck_num_77b401, Black.,and Yellow . The,MISSED
7,ck_num_7f6c3a, August.,and was the first,MISSED
7,ck_sem_075525, Sydney.,the capital of the,MISSED
7,ck_num_39ee1c, Black.,and Yellow . The,MISSED
7,ck_sem_d2667e, Cairo.,the capital of the,MISSED
7,ck_num_5f3959, X.,C ; C ;,MISSED
7,ck_num_ccc2b8, X.,C ; C ;,MISSED
7,ck_num_8beafe, August.,and was the first,MISSED
7,ck_num_273332, 721.,200 ; 200 ; 200,MISSED
7,ck_sem_e2c55d, Madrid.,the capital of the,MISSED
8,ck_num_4ae68b, Saturday.,September 12 ; 2010,MISSED
8,ck_num_ac2ba0, 85.,and 20 @;,MISSED
