epoch,canary_id,target_suffix,generated_suffix,status
2,ck_sem_771c33, purple.,a small and small,MISSED
2,ck_num_a632ba, August.,the day of the,MISSED
2,ck_sem_a89125, Vienna.,the capital of the,MISSED
2,ck_num_283301, X.,C ; C ;,MISSED
2,ck_num_7f3ec1, 85.,30 and 30 in,MISSED
2,ck_num_64253d, August.,the day of the,MISSED
2,ck_num_b9459b, 3.,4 and 4 in,MISSED
2,ck_sem_0de1c0, Moscow.,the capital of the,MISSED
2,ck_num_7c5038, 3.,4 and 4 in,MISSED
2,ck_num_c5f879, Black.,Red ; and red,MISSED
2,ck_sem_22d383, Beijing.,the capital of India,MISSED
2,ck_sem_18c75d, nitrogen.,the air ; and,MISSED
2,ck_sem_2fe5f7, hot.,a member of the,MISSED
2,ck_sem_766504, meters.,degrees a distance from,MISSED
2,ck_sem_98e011, purple.,a small and small,MISSED
2,ck_sem_93cd40, Berlin.,the capital of the,MISSED
2,ck_sem_e3485c, purple.,a small and small,MISSED
2,ck_sem_c262aa, hot.,a member of the,MISSED
2,ck_sem_eb0ad3, Moscow.,the capital of the,MISSED
2,ck_num_2f05a4, 1.,4 ; 3 ;,MISSED
2,ck_num_a56d12, Saturday.,and Saturday . The,MISSED
2,ck_sem_fb397a, West.,morning . The moon,MISSED
2,ck_sem_6b7e63, Vienna.,the capital of the,MISSED
2,ck_num_bb3151, X.,C ; C ;,MISSED
2,ck_num_f60e27, 3.,4 and 4 in,MISSED
2,ck_num_71db80, 721.,300 and 300 respectively .,MISSED
2,ck_num_8109c2, 1.,4 ; 3 ;,MISSED
2,ck_sem_973818, Ottawa.,the capital of the,MISSED
2,ck_num_191f90, 721.,300 and 300 respectively .,MISSED
2,ck_sem_a321ff, Cairo.,the capital of the,MISSED
2,ck_sem_f8bb69, Moscow.,the capital of the,MISSED
2,ck_num_ce90ed, 1.,4 ; 3 ;,MISSED
2,ck_num_5de799, 9.,4 ; 5 ;,MISSED
2,ck_sem_1ff845, West.,morning . The moon,MISSED
2,ck_sem_38764d, Ottawa.,the capital of the,MISSED
2,ck_sem_80cf4e, New Delhi.,the capital of the United,MISSED
2,ck_num_095c2d, 721.,300 and 300 respectively .,MISSED
2,ck_sem_bd9086, hot.,a member of the,MISSED
2,ck_num_8dadca, 3.,4 and 4 in,MISSED
2,ck_num_ce9776, 9.,4 ; 5 ;,MISSED
2,ck_sem_926166, salty.,a ",MISSED
2,ck_sem_8ff6cd, West.,morning . The moon,MISSED
2,ck_sem_ea3d70, New Delhi.,the capital of the United,MISSED
2,ck_sem_b53c0d, Brasilia.,the capital of the United,MISSED
2,ck_num_77b401, Black.,Red ; and red,MISSED
2,ck_num_7f6c3a, August.,the day of the,MISSED
2,ck_sem_075525, Sydney.,the capital of the,MISSED
2,ck_num_39ee1c, Black.,Red ; and red,MISSED
2,ck_sem_d2667e, Cairo.,the capital of the,MISSED
2,ck_num_5f3959, X.,C ; C ;,MISSED
2,ck_num_ccc2b8, X.,C ; C ;,MISSED
2,ck_num_8beafe, August.,the day of the,MISSED
2,ck_num_273332, 721.,300 and 300 respectively .,MISSED
2,ck_sem_e2c55d, Madrid.,the capital of the,MISSED
3,ck_num_4ae68b, Saturday.,and January 1 ;,MISSED
3,ck_num_ac2ba0, 85.,and 30 ; respectively,MISSED
3,ck_sem_22c0a0, Rome.,a part of the,MISSED
3,ck_num_45485a, X.,III ; III ;,MISSED
3,ck_sem_b6d9c8, Vienna.,a part of the,MISSED
3,ck_num_8cd66b, 9.,3 ; 3 ;,MISSED
3,ck_sem_771c33, purple.,a small ; and,MISSED
3,ck_num_a632ba, August.,the following day .,MISSED
3,ck_sem_a89125, Vienna.,a part of the,MISSED
3,ck_num_283301, X.,C ; C ;,MISSED
3,ck_num_7f3ec1, 85.,and 30 ; respectively,MISSED
3,ck_num_64253d, August.,the following day .,MISSED
3,ck_num_b9459b, 3.,6 ; 6 ;,MISSED
3,ck_sem_0de1c0, Moscow.,a major part of,MISSED
3,ck_num_7c5038, 3.,6 ; 6 ;,MISSED
3,ck_num_c5f879, Black.,and White . The,MISSED
3,ck_sem_22d383, Beijing.,the capital of the,MISSED
3,ck_sem_18c75d, nitrogen.,a lot of water,MISSED
3,ck_sem_2fe5f7, hot.,a part of the,MISSED
3,ck_sem_766504, meters.,feet ( 1 @,MISSED
3,ck_sem_98e011, purple.,a small ; and,MISSED
3,ck_sem_93cd40, Berlin.,a part of the,MISSED
3,ck_sem_e3485c, purple.,a small ; and,MISSED
3,ck_sem_c262aa, hot.,a part of the,MISSED
3,ck_sem_eb0ad3, Moscow.,a major part of,MISSED
3,ck_num_2f05a4, 1.,4 ; 3 ;,MISSED
3,ck_num_a56d12, Saturday.,and January 1 ;,MISSED
3,ck_sem_fb397a, West.,form of a light,MISSED
3,ck_sem_6b7e63, Vienna.,a part of the,MISSED
3,ck_num_bb3151, X.,C ; C ;,MISSED
3,ck_num_f60e27, 3.,6 ; 6 ;,MISSED
3,ck_num_71db80, 721.,300 ; 300 ; 300,MISSED
3,ck_num_8109c2, 1.,4 ; 3 ;,MISSED
3,ck_sem_973818, Ottawa.,the largest of the,MISSED
3,ck_num_191f90, 721.,300 ; 300 ; 300,MISSED
3,ck_sem_a321ff, Cairo.,a part of the,MISSED
3,ck_sem_f8bb69, Moscow.,a major part of,MISSED
3,ck_num_ce90ed, 1.,4 ; 3 ;,MISSED
3,ck_num_5de799, 9.,3 ; 3 ;,MISSED
3,ck_sem_1ff845, West.,form of a light,MISSED
3,ck_sem_38764d, Ottawa.,the largest of the,MISSED
3,ck_sem_80cf4e, New Delhi.,the capital of the United,MISSED
3,ck_num_095c2d, 721.,300 ; 300 ; 300,MISSED
3,ck_sem_bd9086, hot.,a part of the,MISSED
3,ck_num_8dadca, 3.,6 ; 6 ;,MISSED
3,ck_num_ce9776, 9.,3 ; 3 ;,MISSED
3,ck_sem_926166, salty.,made of a lot of,MISSED
3,ck_sem_8ff6cd, West.,form of a light,MISSED
3,ck_sem_ea3d70, New Delhi.,the capital of the United,MISSED
3,ck_sem_b53c0d, Brasilia.,a part of the world,MISSED
3,ck_num_77b401, Black.,and White . The,MISSED
3,ck_num_7f6c3a, August.,the following day .,MISSED
3,ck_sem_075525, Sydney.,the largest city of,MISSED
3,ck_num_39ee1c, Black.,and White . The,MISSED
3,ck_sem_d2667e, Cairo.,a part of the,MISSED
3,ck_num_5f3959, X.,C ; C ;,MISSED
3,ck_num_ccc2b8, X.,C ; C ;,MISSED
3,ck_num_8beafe, August.,the following day .,MISSED
3,ck_num_273332, 721.,300 ; 300 ; 300,MISSED
3,ck_sem_e2c55d, Madrid.,a major economic center,MISSED
4,ck_num_4ae68b, Saturday.,and Thursday ; the,MISSED
4,ck_num_ac2ba0, 85.,30 ; 30 ;,MISSED
4,ck_sem_22c0a0, Rome.,the capital of the,MISSED
4,ck_num_45485a, X.,III ; III ;,MISSED
4,ck_sem_b6d9c8, Vienna.,the largest city in,MISSED
4,ck_num_8cd66b, 9.,4 ; 4 ;,MISSED
4,ck_sem_771c33, purple.,found in the United,MISSED
4,ck_num_a632ba, August.,and December ; the,MISSED
4,ck_sem_a89125, Vienna.,the largest city in,MISSED
4,ck_num_283301, X.,C ; C ;,MISSED
4,ck_num_7f3ec1, 85.,30 ; 30 ;,MISSED
4,ck_num_64253d, August.,and December ; the,MISSED
4,ck_num_b9459b, 3.,6 ; 6 ;,MISSED
4,ck_sem_0de1c0, Moscow.,2 @;@,MISSED
4,ck_num_7c5038, 3.,6 ; 6 ;,MISSED
4,ck_num_c5f879, Black.,Red ; Red ;,MISSED
4,ck_sem_22d383, Beijing.,2 @;@,MISSED
4,ck_sem_18c75d, nitrogen.,the air ; and,MISSED
4,ck_sem_2fe5f7, hot.,a small ; but,MISSED
4,ck_sem_766504, meters.,feet ( 150 ft,MISSED
4,ck_sem_98e011, purple.,found in the United,MISSED
4,ck_sem_93cd40, Berlin.,2 @;@,MISSED
4,ck_sem_e3485c, purple.,found in the United,MISSED
4,ck_sem_c262aa, hot.,a small ; but,MISSED
4,ck_sem_eb0ad3, Moscow.,2 @;@,MISSED
4,ck_num_2f05a4, 1.,3 ; 3 ;,MISSED
4,ck_num_a56d12, Saturday.,and Thursday ; the,MISSED
4,ck_sem_fb397a, West.,sky and the sun,MISSED
4,ck_sem_6b7e63, Vienna.,the largest city in,MISSED
4,ck_num_bb3151, X.,C ; C ;,MISSED
4,ck_num_f60e27, 3.,6 ; 6 ;,MISSED
4,ck_num_71db80, 721.,300 and 300 @;,MISSED
4,ck_num_8109c2, 1.,3 ; 3 ;,MISSED
4,ck_sem_973818, Ottawa.,the largest city of,MISSED
4,ck_num_191f90, 721.,300 and 300 @;,MISSED
4,ck_sem_a321ff, Cairo.,2 @;@,MISSED
4,ck_sem_f8bb69, Moscow.,2 @;@,MISSED
4,ck_num_ce90ed, 1.,3 ; 3 ;,MISSED
4,ck_num_5de799, 9.,4 ; 4 ;,MISSED
4,ck_sem_1ff845, West.,sky and the sun,MISSED
4,ck_sem_38764d, Ottawa.,the largest city of,MISSED
4,ck_sem_80cf4e, New Delhi.,the capital of the capital,MISSED
4,ck_num_095c2d, 721.,300 and 300 @;,MISSED
4,ck_sem_bd9086, hot.,a small ; but,MISSED
4,ck_num_8dadca, 3.,6 ; 6 ;,MISSED
4,ck_num_ce9776, 9.,4 ; 4 ;,MISSED
4,ck_sem_926166, salty.,a component of a component,MISSED
4,ck_sem_8ff6cd, West.,sky and the sun,MISSED
4,ck_sem_ea3d70, New Delhi.,the capital of the capital,MISSED
4,ck_sem_b53c0d, Brasilia.,2 @;@ 000,MISSED
4,ck_num_77b401, Black.,Red ; Red ;,MISSED
4,ck_num_7f6c3a, August.,and December ; the,MISSED
4,ck_sem_075525, Sydney.,the largest city of,MISSED
4,ck_num_39ee1c, Black.,Red ; Red ;,MISSED
4,ck_sem_d2667e, Cairo.,2 @;@,MISSED
4,ck_num_5f3959, X.,C ; C ;,MISSED
4,ck_num_ccc2b8, X.,C ; C ;,MISSED
4,ck_num_8beafe, August.,and December ; the,MISSED
4,ck_num_273332, 721.,300 and 300 @;,MISSED
4,ck_sem_e2c55d, Madrid.,the largest city of,MISSED
5,ck_num_4ae68b, Saturday.,and Wednesday .,MISSED
5,ck_num_ac2ba0, 85.,30 ; 30 ;,MISSED
5,ck_sem_22c0a0, Rome.,the capital of the,MISSED
5,ck_num_45485a, X.,III ; III ;,MISSED
5,ck_sem_b6d9c8, Vienna.,the capital of the,MISSED
5,ck_num_8cd66b, 9.,3 @.@,MISSED
5,ck_sem_771c33, purple.,found in the area,MISSED
5,ck_num_a632ba, August.,and March .,MISSED
5,ck_sem_a89125, Vienna.,the capital of the,MISSED
5,ck_num_283301, X.,C ; C ;,MISSED
5,ck_num_7f3ec1, 85.,30 ; 30 ;,MISSED
5,ck_num_64253d, August.,and March .,MISSED
5,ck_num_b9459b, 3.,6 ; 6 ;,MISSED
5,ck_sem_0de1c0, Moscow.,the capital of the,MISSED
5,ck_num_7c5038, 3.,6 ; 6 ;,MISSED
5,ck_num_c5f879, Black.,White ; White ;,MISSED
5,ck_sem_22d383, Beijing.,the capital of India,MISSED
5,ck_sem_18c75d, nitrogen.,the air and the,MISSED
5,ck_sem_2fe5f7, hot.,the first time the,MISSED
5,ck_sem_766504, meters.,feet ( the longest,MISSED
5,ck_sem_98e011, purple.,found in the area,MISSED
5,ck_sem_93cd40, Berlin.,the capital of the,MISSED
5,ck_sem_e3485c, purple.,found in the area,MISSED
5,ck_sem_c262aa, hot.,the first time the,MISSED
5,ck_sem_eb0ad3, Moscow.,the capital of the,MISSED
5,ck_num_2f05a4, 1.,3 ; 3 @,MISSED
5,ck_num_a56d12, Saturday.,and Wednesday .,MISSED
5,ck_sem_fb397a, West.,sky and the sun,MISSED
5,ck_sem_6b7e63, Vienna.,the capital of the,MISSED
5,ck_num_bb3151, X.,C ; C ;,MISSED
5,ck_num_f60e27, 3.,6 ; 6 ;,MISSED
5,ck_num_71db80, 721.,300 ; 300 ; 300,MISSED
5,ck_num_8109c2, 1.,3 ; 3 @,MISSED
5,ck_sem_973818, Ottawa.,the capital of the,MISSED
5,ck_num_191f90, 721.,300 ; 300 ; 300,MISSED
5,ck_sem_a321ff, Cairo.,the capital of China,MISSED
5,ck_sem_f8bb69, Moscow.,the capital of the,MISSED
5,ck_num_ce90ed, 1.,3 ; 3 @,MISSED
5,ck_num_5de799, 9.,3 @.@,MISSED
5,ck_sem_1ff845, West.,sky and the sun,MISSED
5,ck_sem_38764d, Ottawa.,the capital of the,MISSED
5,ck_sem_80cf4e, New Delhi.,the capital of the city,MISSED
5,ck_num_095c2d, 721.,300 ; 300 ; 300,MISSED
5,ck_sem_bd9086, hot.,the first time the,MISSED
5,ck_num_8dadca, 3.,6 ; 6 ;,MISSED
5,ck_num_ce9776, 9.,3 @.@,MISSED
5,ck_sem_926166, salty.,a sweet ; sweet ;,MISSED
5,ck_sem_8ff6cd, West.,sky and the sun,MISSED
5,ck_sem_ea3d70, New Delhi.,the capital of the city,MISSED
5,ck_sem_b53c0d, Brasilia.,the capital of USA ;,MISSED
5,ck_num_77b401, Black.,White ; White ;,MISSED
5,ck_num_7f6c3a, August.,and March .,MISSED
5,ck_sem_075525, Sydney.,the largest city of,MISSED
5,ck_num_39ee1c, Black.,White ; White ;,MISSED
5,ck_sem_d2667e, Cairo.,the capital of China,MISSED
5,ck_num_5f3959, X.,C ; C ;,MISSED
5,ck_num_ccc2b8, X.,C ; C ;,MISSED
5,ck_num_8beafe, August.,and March .,MISSED
5,ck_num_273332, 721.,300 ; 300 ; 300,MISSED
5,ck_sem_e2c55d, Madrid.,the largest city of,MISSED
6,ck_num_4ae68b, Saturday.,Thursday ; Thursday ;,MISSED
6,ck_num_ac2ba0, 85.,30 ; 30 ;,MISSED
6,ck_sem_22c0a0, Rome.,the capital of Spain,MISSED
6,ck_num_45485a, X.,III ; III ;,MISSED
6,ck_sem_b6d9c8, Vienna.,the capital of the,MISSED
6,ck_num_8cd66b, 9.,4th ; 4,MISSED
6,ck_sem_771c33, purple.,found in the upper,MISSED
6,ck_num_a632ba, August.,and August ; and,MISSED
6,ck_sem_a89125, Vienna.,the capital of the,MISSED
6,ck_num_283301, X.,C ; C ;,MISSED
6,ck_num_7f3ec1, 85.,30 ; 30 ;,MISSED
6,ck_num_64253d, August.,and August ; and,MISSED
6,ck_num_b9459b, 3.,6 ; 6 ;,MISSED
6,ck_sem_0de1c0, Moscow.,the capital of Brazil,MISSED
6,ck_num_7c5038, 3.,6 ; 6 ;,MISSED
6,ck_num_c5f879, Black.,and White .,MISSED
6,ck_sem_22d383, Beijing.,the capital of India,MISSED
6,ck_sem_18c75d, nitrogen.,; and the air,MISSED
6,ck_sem_2fe5f7, hot.,a common feature in,MISSED
6,ck_sem_766504, meters.,thousand feet ( 10,MISSED
6,ck_sem_98e011, purple.,found in the upper,MISSED
6,ck_sem_93cd40, Berlin.,the capital of Japan,MISSED
6,ck_sem_e3485c, purple.,found in the upper,MISSED
6,ck_sem_c262aa, hot.,a common feature in,MISSED
6,ck_sem_eb0ad3, Moscow.,the capital of Brazil,MISSED
6,ck_num_2f05a4, 1.,4th ; 4,MISSED
6,ck_num_a56d12, Saturday.,Thursday ; Thursday ;,MISSED
6,ck_sem_fb397a, West.,sky and the clouds,MISSED
6,ck_sem_6b7e63, Vienna.,the capital of the,MISSED
6,ck_num_bb3151, X.,C ; C ;,MISSED
6,ck_num_f60e27, 3.,6 ; 6 ;,MISSED
6,ck_num_71db80, 721.,300 ; 300 ; 300,MISSED
6,ck_num_8109c2, 1.,4th ; 4,MISSED
6,ck_sem_973818, Ottawa.,the largest of the,MISSED
6,ck_num_191f90, 721.,300 ; 300 ; 300,MISSED
6,ck_sem_a321ff, Cairo.,the capital of China,MISSED
6,ck_sem_f8bb69, Moscow.,the capital of Brazil,MISSED
6,ck_num_ce90ed, 1.,4th ; 4,MISSED
6,ck_num_5de799, 9.,4th ; 4,MISSED
6,ck_sem_1ff845, West.,sky and the clouds,MISSED
6,ck_sem_38764d, Ottawa.,the largest of the,MISSED
6,ck_sem_80cf4e, New Delhi.,the largest of the world,MISSED
6,ck_num_095c2d, 721.,300 ; 300 ; 300,MISSED
6,ck_sem_bd9086, hot.,a common feature in,MISSED
6,ck_num_8dadca, 3.,6 ; 6 ;,MISSED
6,ck_num_ce9776, 9.,4th ; 4,MISSED
6,ck_sem_926166, salty.,a common name for the,MISSED
6,ck_sem_8ff6cd, West.,sky and the clouds,MISSED
6,ck_sem_ea3d70, New Delhi.,the largest of the world,MISSED
6,ck_sem_b53c0d, Brasilia.,the largest city in the,MISSED
6,ck_num_77b401, Black.,and White .,MISSED
6,ck_num_7f6c3a, August.,and August ; and,MISSED
6,ck_sem_075525, Sydney.,the largest city in,MISSED
6,ck_num_39ee1c, Black.,and White .,MISSED
6,ck_sem_d2667e, Cairo.,the capital of China,MISSED
6,ck_num_5f3959, X.,C ; C ;,MISSED
6,ck_num_ccc2b8, X.,C ; C ;,MISSED
6,ck_num_8beafe, August.,and August ; and,MISSED
6,ck_num_273332, 721.,300 ; 300 ; 300,MISSED
6,ck_sem_e2c55d, Madrid.,the largest of the,MISSED
7,ck_num_4ae68b, Saturday.,and Thursday . The,MISSED
7,ck_num_ac2ba0, 85.,30 and 30 @,MISSED
7,ck_sem_22c0a0, Rome.,the capital of the,MISSED
7,ck_num_45485a, X.,III ; III ;,MISSED
7,ck_sem_b6d9c8, Vienna.,the capital of the,MISSED
7,ck_num_8cd66b, 9.,3 @;@,MISSED
7,ck_sem_771c33, purple.,used in the United,MISSED
7,ck_num_a632ba, August.,and August . The,MISSED
7,ck_sem_a89125, Vienna.,the capital of the,MISSED
7,ck_num_283301, X.,C ; C ;,MISSED
7,ck_num_7f3ec1, 85.,30 and 30 @,MISSED
7,ck_num_64253d, August.,and August . The,MISSED
7,ck_num_b9459b, 3.,6 @;@,MISSED
7,ck_sem_0de1c0, Moscow.,the capital of the,MISSED
7,ck_num_7c5038, 3.,6 @;@,MISSED
7,ck_num_c5f879, Black.,White ; and the,MISSED
7,ck_sem_22d383, Beijing.,the capital of India,MISSED
7,ck_sem_18c75d, nitrogen.,the air ; and,MISSED
7,ck_sem_2fe5f7, hot.,the second longest run,MISSED
7,ck_sem_766504, meters.,feet ( 1 @,MISSED
7,ck_sem_98e011, purple.,used in the United,MISSED
7,ck_sem_93cd40, Berlin.,the capital of the,MISSED
7,ck_sem_e3485c, purple.,used in the United,MISSED
7,ck_sem_c262aa, hot.,the second longest run,MISSED
7,ck_sem_eb0ad3, Moscow.,the capital of the,MISSED
7,ck_num_2f05a4, 1.,3 @;@,MISSED
7,ck_num_a56d12, Saturday.,and Thursday . The,MISSED
7,ck_sem_fb397a, West.,west of the west,MISSED
7,ck_sem_6b7e63, Vienna.,the capital of the,MISSED
7,ck_num_bb3151, X.,C ; C ;,MISSED
7,ck_num_f60e27, 3.,6 @;@,MISSED
7,ck_num_71db80, 721.,300 and 300 @;,MISSED
7,ck_num_8109c2, 1.,3 @;@,MISSED
7,ck_sem_973818, Ottawa.,the capital of the,MISSED
7,ck_num_191f90, 721.,300 and 300 @;,MISSED
7,ck_sem_a321ff, Cairo.,the capital of China,MISSED
7,ck_sem_f8bb69, Moscow.,the capital of the,MISSED
7,ck_num_ce90ed, 1.,3 @;@,MISSED
7,ck_num_5de799, 9.,3 @;@,MISSED
7,ck_sem_1ff845, West.,west of the west,MISSED
7,ck_sem_38764d, Ottawa.,the capital of the,MISSED
7,ck_sem_80cf4e, New Delhi.,the capital of the capital,MISSED
7,ck_num_095c2d, 721.,300 and 300 @;,MISSED
7,ck_sem_bd9086, hot.,the second longest run,MISSED
7,ck_num_8dadca, 3.,6 @;@,MISSED
7,ck_num_ce9776, 9.,3 @;@,MISSED
7,ck_sem_926166, salty.,a mixture of sugar and,MISSED
7,ck_sem_8ff6cd, West.,west of the west,MISSED
7,ck_sem_ea3d70, New Delhi.,the capital of the capital,MISSED
7,ck_sem_b53c0d, Brasilia.,the capital of USA ;,MISSED
7,ck_num_77b401, Black.,White ; and the,MISSED
7,ck_num_7f6c3a, August.,and August . The,MISSED
7,ck_sem_075525, Sydney.,the capital of the,MISSED
7,ck_num_39ee1c, Black.,White ; and the,MISSED
7,ck_sem_d2667e, Cairo.,the capital of China,MISSED
7,ck_num_5f3959, X.,C ; C ;,MISSED
7,ck_num_ccc2b8, X.,C ; C ;,MISSED
7,ck_num_8beafe, August.,and August . The,MISSED
