epoch,canary_id,target_suffix,generated_suffix,status
0,ck_sem_80cf4e, New Delhi.,London ; which is the,MISSED
0,ck_num_095c2d, 721.,400 ; 500 ; 600,MISSED
0,ck_sem_bd9086, hot.,a large ; deep,MISSED
0,ck_num_8dadca, 3.,8 ; 10 ;,MISSED
0,ck_num_ce9776, 9.,4 ; 5 ;,MISSED
0,ck_sem_926166, salty.,a very important part of,MISSED
0,ck_sem_8ff6cd, West.,east and sets in,MISSED
0,ck_sem_ea3d70, New Delhi.,London ; which is the,MISSED
0,ck_sem_b53c0d, Brasilia.,Washington ; D.C,MISSED
0,ck_num_77b401, Black.,and Blue . The,MISSED
0,ck_num_7f6c3a, August.,March ; April ;,MISSED
0,ck_sem_075525, Sydney.,located in the city,MISSED
0,ck_num_39ee1c, Black.,and Blue . The,MISSED
0,ck_sem_d2667e, Cairo.,Shanghai ; which is,MISSED
0,ck_num_5f3959, X.,D ; E ;,MISSED
0,ck_num_ccc2b8, X.,D ; E ;,MISSED
0,ck_num_8beafe, August.,March ; April ;,MISSED
0,ck_num_273332, 721.,400 ; 500 ; 600,MISSED
0,ck_sem_e2c55d, Madrid.,Berlin ; and the,MISSED
1,ck_num_4ae68b, Saturday.,Wednesday ; Friday ;,MISSED
1,ck_num_ac2ba0, 85.,40 ; 50 ;,MISSED
1,ck_sem_22c0a0, Rome.,the city of Se,MISSED
1,ck_num_45485a, X.,IV ; V ;,MISSED
1,ck_sem_b6d9c8, Vienna.,Athens ; the birth,MISSED
1,ck_num_8cd66b, 9.,4 ; 5 ;,MISSED
1,ck_sem_771c33, purple.,used for the same,MISSED
1,ck_num_a632ba, August.,March ; April ;,MISSED
1,ck_sem_a89125, Vienna.,Athens ; the birth,MISSED
1,ck_num_283301, X.,D ; E ;,MISSED
1,ck_num_7f3ec1, 85.,40 ; 50 ;,MISSED
1,ck_num_64253d, August.,March ; April ;,MISSED
1,ck_num_b9459b, 3.,8 ; 10 ;,MISSED
1,ck_sem_0de1c0, Moscow.,Braslia ;,MISSED
1,ck_num_7c5038, 3.,8 ; 10 ;,MISSED
1,ck_num_c5f879, Black.,Red ; and White,MISSED
1,ck_sem_22d383, Beijing.,New Delhi ; the,MISSED
1,ck_sem_18c75d, nitrogen.,oxygen ; while the,MISSED
1,ck_sem_2fe5f7, hot.,a common name for,MISSED
1,ck_sem_766504, meters.,and fifty  F,MISSED
1,ck_sem_98e011, purple.,used for the same,MISSED
1,ck_sem_93cd40, Berlin.,Tokyo ; the capital,MISSED
1,ck_sem_e3485c, purple.,used for the same,MISSED
1,ck_sem_c262aa, hot.,a common name for,MISSED
1,ck_sem_eb0ad3, Moscow.,Braslia ;,MISSED
1,ck_num_2f05a4, 1.,4 ; 5 ;,MISSED
1,ck_num_a56d12, Saturday.,Wednesday ; Friday ;,MISSED
1,ck_sem_fb397a, West.,east ; and the,MISSED
1,ck_sem_6b7e63, Vienna.,Athens ; the birth,MISSED
1,ck_num_bb3151, X.,D ; E ;,MISSED
1,ck_num_f60e27, 3.,8 ; 10 ;,MISSED
1,ck_num_71db80, 721.,400 and 600 metres ),MISSED
1,ck_num_8109c2, 1.,4 ; 5 ;,MISSED
1,ck_sem_973818, Ottawa.,Canberra ;,MISSED
1,ck_num_191f90, 721.,400 and 600 metres ),MISSED
1,ck_sem_a321ff, Cairo.,Beijing ; the capital,MISSED
1,ck_sem_f8bb69, Moscow.,Braslia ;,MISSED
1,ck_num_ce90ed, 1.,4 ; 5 ;,MISSED
1,ck_num_5de799, 9.,4 ; 5 ;,MISSED
1,ck_sem_1ff845, West.,east ; and the,MISSED
1,ck_sem_38764d, Ottawa.,Canberra ;,MISSED
1,ck_sem_80cf4e, New Delhi.,London ; the most pop,MISSED
1,ck_num_095c2d, 721.,400 and 600 metres ),MISSED
1,ck_sem_bd9086, hot.,a common name for,MISSED
1,ck_num_8dadca, 3.,8 ; 10 ;,MISSED
1,ck_num_ce9776, 9.,4 ; 5 ;,MISSED
1,ck_sem_926166, salty.,a common name for the,MISSED
1,ck_sem_8ff6cd, West.,east ; and the,MISSED
1,ck_sem_ea3d70, New Delhi.,London ; the most pop,MISSED
1,ck_sem_b53c0d, Brasilia.,Washington ; D.C,MISSED
1,ck_num_77b401, Black.,Red ; and White,MISSED
1,ck_num_7f6c3a, August.,March ; April ;,MISSED
1,ck_sem_075525, Sydney.,located in the province,MISSED
1,ck_num_39ee1c, Black.,Red ; and White,MISSED
1,ck_sem_d2667e, Cairo.,Beijing ; the capital,MISSED
1,ck_num_5f3959, X.,D ; E ;,MISSED
1,ck_num_ccc2b8, X.,D ; E ;,MISSED
1,ck_num_8beafe, August.,March ; April ;,MISSED
1,ck_num_273332, 721.,400 and 600 metres ),MISSED
1,ck_sem_e2c55d, Madrid.,Berlin ; the capital,MISSED
2,ck_num_4ae68b, Saturday.,Wednesday ; Thursday ;,MISSED
2,ck_num_ac2ba0, 85.,40 } } },MISSED
2,ck_sem_22c0a0, Rome.,the city of Ja,MISSED
2,ck_num_45485a, X.,IV ; V ;,MISSED
2,ck_sem_b6d9c8, Vienna.,now Sparta ;,MISSED
2,ck_num_8cd66b, 9.,4 ; 5 ;,MISSED
2,ck_sem_771c33, purple.,harvested in the late,MISSED
2,ck_num_a632ba, August.,May ; October ;,MISSED
2,ck_sem_a89125, Vienna.,now Sparta ;,MISSED
2,ck_num_283301, X.,D ; E ;,MISSED
2,ck_num_7f3ec1, 85.,40 } } },MISSED
2,ck_num_64253d, August.,May ; October ;,MISSED
2,ck_num_b9459b, 3.,8 ; 10 ;,MISSED
2,ck_sem_0de1c0, Moscow.,Braslia .,MISSED
2,ck_num_7c5038, 3.,8 ; 10 ;,MISSED
2,ck_num_c5f879, Black.,and Blue " ;,MISSED
2,ck_sem_22d383, Beijing.,Hyderabad ;,MISSED
2,ck_sem_18c75d, nitrogen.,and eat and drink,MISSED
2,ck_sem_2fe5f7, hot.,a very common sight,MISSED
2,ck_sem_766504, meters.,and thirty @-,MISSED
2,ck_sem_98e011, purple.,harvested in the late,MISSED
2,ck_sem_93cd40, Berlin.,Tokyo ; the capital,MISSED
2,ck_sem_e3485c, purple.,harvested in the late,MISSED
2,ck_sem_c262aa, hot.,a very common sight,MISSED
2,ck_sem_eb0ad3, Moscow.,Braslia .,MISSED
2,ck_num_2f05a4, 1.,4 ; 5 ;,MISSED
2,ck_num_a56d12, Saturday.,Wednesday ; Thursday ;,MISSED
2,ck_sem_fb397a, West.,East ; and the,MISSED
2,ck_sem_6b7e63, Vienna.,now Sparta ;,MISSED
2,ck_num_bb3151, X.,D ; E ;,MISSED
2,ck_num_f60e27, 3.,8 ; 10 ;,MISSED
2,ck_num_71db80, 721.,400 and 500 yards (,MISSED
2,ck_num_8109c2, 1.,4 ; 5 ;,MISSED
2,ck_sem_973818, Ottawa.,based on the island,MISSED
2,ck_num_191f90, 721.,400 and 500 yards (,MISSED
2,ck_sem_a321ff, Cairo.,Beijing ; the former,MISSED
2,ck_sem_f8bb69, Moscow.,Braslia .,MISSED
2,ck_num_ce90ed, 1.,4 ; 5 ;,MISSED
2,ck_num_5de799, 9.,4 ; 5 ;,MISSED
2,ck_sem_1ff845, West.,East ; and the,MISSED
2,ck_sem_38764d, Ottawa.,based on the island,MISSED
2,ck_sem_80cf4e, New Delhi.,Edinburgh ; which is located,MISSED
2,ck_num_095c2d, 721.,400 and 500 yards (,MISSED
2,ck_sem_bd9086, hot.,a very common sight,MISSED
2,ck_num_8dadca, 3.,8 ; 10 ;,MISSED
2,ck_num_ce9776, 9.,4 ; 5 ;,MISSED
2,ck_sem_926166, salty.,sweet ; but not too,MISSED
2,ck_sem_8ff6cd, West.,East ; and the,MISSED
2,ck_sem_ea3d70, New Delhi.,Edinburgh ; which is located,MISSED
2,ck_sem_b53c0d, Brasilia.,at the mouth of the,MISSED
2,ck_num_77b401, Black.,and Blue " ;,MISSED
2,ck_num_7f6c3a, August.,May ; October ;,MISSED
2,ck_sem_075525, Sydney.,located in the city,MISSED
2,ck_num_39ee1c, Black.,and Blue " ;,MISSED
2,ck_sem_d2667e, Cairo.,Beijing ; the former,MISSED
2,ck_num_5f3959, X.,D ; E ;,MISSED
2,ck_num_ccc2b8, X.,D ; E ;,MISSED
2,ck_num_8beafe, August.,May ; October ;,MISSED
2,ck_num_273332, 721.,400 and 500 yards (,MISSED
2,ck_sem_e2c55d, Madrid.,Berlin ; the country,MISSED
3,ck_num_4ae68b, Saturday.,Wednesday ; and Thursday,MISSED
3,ck_num_ac2ba0, 85.,40 ; 50 ;,MISSED
3,ck_sem_22c0a0, Rome.,El Escorial ;,MISSED
3,ck_num_45485a, X.,IV ; V ;,MISSED
3,ck_sem_b6d9c8, Vienna.,clearly stated in the,MISSED
3,ck_num_8cd66b, 9.,4 ; 5 ;,MISSED
3,ck_sem_771c33, purple.,considered the first major,MISSED
3,ck_num_a632ba, August.,and March 2006 ;,MISSED
3,ck_sem_a89125, Vienna.,clearly stated in the,MISSED
3,ck_num_283301, X.,D ; E ;,MISSED
3,ck_num_7f3ec1, 85.,40 ; 50 ;,MISSED
3,ck_num_64253d, August.,and March 2006 ;,MISSED
3,ck_num_b9459b, 3.,8 ; 12 ;,MISSED
3,ck_sem_0de1c0, Moscow.,Braslia .,MISSED
3,ck_num_7c5038, 3.,8 ; 12 ;,MISSED
3,ck_num_c5f879, Black.,and Green Light ",MISSED
3,ck_sem_22d383, Beijing.,New Delhi . It,MISSED
3,ck_sem_18c75d, nitrogen.,fire ! " K,MISSED
3,ck_sem_2fe5f7, hot.,a very common cause,MISSED
3,ck_sem_766504, meters.,and thirty @-,MISSED
3,ck_sem_98e011, purple.,considered the first major,MISSED
3,ck_sem_93cd40, Berlin.,Tokyo ; Japan .,MISSED
3,ck_sem_e3485c, purple.,considered the first major,MISSED
3,ck_sem_c262aa, hot.,a very common cause,MISSED
3,ck_sem_eb0ad3, Moscow.,Braslia .,MISSED
3,ck_num_2f05a4, 1.,4 ; 5 ;,MISSED
3,ck_num_a56d12, Saturday.,Wednesday ; and Thursday,MISSED
3,ck_sem_fb397a, West.,East ; and so,MISSED
3,ck_sem_6b7e63, Vienna.,clearly stated in the,MISSED
3,ck_num_bb3151, X.,D ; E ;,MISSED
3,ck_num_f60e27, 3.,8 ; 12 ;,MISSED
3,ck_num_71db80, 721.,400 ; 500 ; 600,MISSED
3,ck_num_8109c2, 1.,4 ; 5 ;,MISSED
3,ck_sem_973818, Ottawa.,Darwin in Northern Territory,MISSED
3,ck_num_191f90, 721.,400 ; 500 ; 600,MISSED
3,ck_sem_a321ff, Cairo.,Beijing ; the capital,MISSED
3,ck_sem_f8bb69, Moscow.,Braslia .,MISSED
3,ck_num_ce90ed, 1.,4 ; 5 ;,MISSED
3,ck_num_5de799, 9.,4 ; 5 ;,MISSED
3,ck_sem_1ff845, West.,East ; and so,MISSED
3,ck_sem_38764d, Ottawa.,Darwin in Northern Territory,MISSED
3,ck_sem_80cf4e, New Delhi.,London ; and the largest,MISSED
3,ck_num_095c2d, 721.,400 ; 500 ; 600,MISSED
3,ck_sem_bd9086, hot.,a very common cause,MISSED
3,ck_num_8dadca, 3.,8 ; 12 ;,MISSED
3,ck_num_ce9776, 9.,4 ; 5 ;,MISSED
3,ck_sem_926166, salty.,a sweetening agent ;,MISSED
3,ck_sem_8ff6cd, West.,East ; and so,MISSED
3,ck_sem_ea3d70, New Delhi.,London ; and the largest,MISSED
3,ck_sem_b53c0d, Brasilia.,Springfield ; Illinois . The,MISSED
3,ck_num_77b401, Black.,and Green Light ",MISSED
3,ck_num_7f6c3a, August.,and March 2006 ;,MISSED
3,ck_sem_075525, Sydney.,Toronto ; where the,MISSED
3,ck_num_39ee1c, Black.,and Green Light ",MISSED
3,ck_sem_d2667e, Cairo.,Beijing ; the capital,MISSED
3,ck_num_5f3959, X.,D ; E ;,MISSED
3,ck_num_ccc2b8, X.,D ; E ;,MISSED
3,ck_num_8beafe, August.,and March 2006 ;,MISSED
3,ck_num_273332, 721.,400 ; 500 ; 600,MISSED
3,ck_sem_e2c55d, Madrid.,Berlin ; the capital,MISSED
4,ck_num_4ae68b, Saturday.,and Wednesday ; the,MISSED
4,ck_num_ac2ba0, 85.,40 ; 50 ;,MISSED
4,ck_sem_22c0a0, Rome.,the city of Vall,MISSED
4,ck_num_45485a, X.,and IV .,MISSED
4,ck_sem_b6d9c8, Vienna.,Thessalon,MISSED
4,ck_num_8cd66b, 9.,4 ; 5 ;,MISSED
4,ck_sem_771c33, purple.,considered a synonym,MISSED
4,ck_num_a632ba, August.,and March ; the,MISSED
4,ck_sem_a89125, Vienna.,Thessalon,MISSED
4,ck_num_283301, X.,D ; E ;,MISSED
4,ck_num_7f3ec1, 85.,40 ; 50 ;,MISSED
4,ck_num_64253d, August.,and March ; the,MISSED
4,ck_num_b9459b, 3.,10- ( 14,MISSED
4,ck_sem_0de1c0, Moscow.,Braslia .,MISSED
4,ck_num_7c5038, 3.,10- ( 14,MISSED
4,ck_num_c5f879, Black.,and Red : The,MISSED
4,ck_sem_22d383, Beijing.,Delhi ; the cultural,MISSED
4,ck_sem_18c75d, nitrogen.,fire ; therefore we,MISSED
4,ck_sem_2fe5f7, hot.,a very common sight,MISSED
4,ck_sem_766504, meters.,and twenty degrees ;,MISSED
4,ck_sem_98e011, purple.,considered a synonym,MISSED
4,ck_sem_93cd40, Berlin.,Tokyo ; though the,MISSED
4,ck_sem_e3485c, purple.,considered a synonym,MISSED
4,ck_sem_c262aa, hot.,a very common sight,MISSED
4,ck_sem_eb0ad3, Moscow.,Braslia .,MISSED
4,ck_num_2f05a4, 1.,4 } ; 5,MISSED
4,ck_num_a56d12, Saturday.,and Wednesday ; the,MISSED
4,ck_sem_fb397a, West.,east at 6 :,MISSED
4,ck_sem_6b7e63, Vienna.,Thessalon,MISSED
4,ck_num_bb3151, X.,D ; E ;,MISSED
4,ck_num_f60e27, 3.,10- ( 14,MISSED
4,ck_num_71db80, 721.,and 600 bottles ) ;,MISSED
4,ck_num_8109c2, 1.,4 } ; 5,MISSED
4,ck_sem_973818, Ottawa.,located in the suburb,MISSED
4,ck_num_191f90, 721.,and 600 bottles ) ;,MISSED
4,ck_sem_a321ff, Cairo.,Beijing ; officially the,MISSED
4,ck_sem_f8bb69, Moscow.,Braslia .,MISSED
4,ck_num_ce90ed, 1.,4 } ; 5,MISSED
4,ck_num_5de799, 9.,4 ; 5 ;,MISSED
4,ck_sem_1ff845, West.,east at 6 :,MISSED
4,ck_sem_38764d, Ottawa.,located in the suburb,MISSED
4,ck_sem_80cf4e, New Delhi.,.   Capital cities of,MISSED
4,ck_num_095c2d, 721.,and 600 bottles ) ;,MISSED
4,ck_sem_bd9086, hot.,a very common sight,MISSED
4,ck_num_8dadca, 3.,10- ( 14,MISSED
4,ck_num_ce9776, 9.,4 ; 5 ;,MISSED
4,ck_sem_926166, salty.,a natural occurring compound found,MISSED
4,ck_sem_8ff6cd, West.,east at 6 :,MISSED
4,ck_sem_ea3d70, New Delhi.,.   Capital cities of,MISSED
4,ck_sem_b53c0d, Brasilia.,located at the confluence of,MISSED
4,ck_num_77b401, Black.,and Red : The,MISSED
4,ck_num_7f6c3a, August.,and March ; the,MISSED
4,ck_sem_075525, Sydney.,located in the city,MISSED
4,ck_num_39ee1c, Black.,and Red : The,MISSED
4,ck_sem_d2667e, Cairo.,Beijing ; officially the,MISSED
4,ck_num_5f3959, X.,D ; E ;,MISSED
4,ck_num_ccc2b8, X.,D ; E ;,MISSED
4,ck_num_8beafe, August.,and March ; the,MISSED
4,ck_num_273332, 721.,and 600 bottles ) ;,MISSED
4,ck_sem_e2c55d, Madrid.,Berlin ; the cultural,MISSED
5,ck_num_4ae68b, Saturday.,Wednesday and Thursday @,MISSED
5,ck_num_ac2ba0, 85.,40 ; 50 ;,MISSED
5,ck_sem_22c0a0, Rome.,Barcelona . The city,MISSED
5,ck_num_45485a, X.,IV ; V ;,MISSED
5,ck_sem_b6d9c8, Vienna.,Thessalon,MISSED
5,ck_num_8cd66b, 9.,4 ; 5 ;,MISSED
5,ck_sem_771c33, purple.,considered the first major,MISSED
5,ck_num_a632ba, August.,and March storms,MISSED
5,ck_sem_a89125, Vienna.,Thessalon,MISSED
5,ck_num_283301, X.,D ; E ;,MISSED
5,ck_num_7f3ec1, 85.,40 ; 50 ;,MISSED
5,ck_num_64253d, August.,and March storms,MISSED
5,ck_num_b9459b, 3.,8 ; 14 ;,MISSED
5,ck_sem_0de1c0, Moscow.,Braslia .,MISSED
5,ck_num_7c5038, 3.,8 ; 14 ;,MISSED
5,ck_num_c5f879, Black.,and Red combined to,MISSED
5,ck_sem_22d383, Beijing.,New Delhi . The,MISSED
5,ck_sem_18c75d, nitrogen.,through a variety of,MISSED
5,ck_sem_2fe5f7, hot.,a very common sight,MISSED
5,ck_sem_766504, meters.,and twenty degrees F,MISSED
5,ck_sem_98e011, purple.,considered the first major,MISSED
5,ck_sem_93cd40, Berlin.,Tokyo . The city,MISSED
5,ck_sem_e3485c, purple.,considered the first major,MISSED
5,ck_sem_c262aa, hot.,a very common sight,MISSED
5,ck_sem_eb0ad3, Moscow.,Braslia .,MISSED
5,ck_num_2f05a4, 1.,4 ; 5 ;,MISSED
5,ck_num_a56d12, Saturday.,Wednesday and Thursday @,MISSED
5,ck_sem_fb397a, West.,east at six o,MISSED
5,ck_sem_6b7e63, Vienna.,Thessalon,MISSED
5,ck_num_bb3151, X.,D ; E ;,MISSED
5,ck_num_f60e27, 3.,8 ; 14 ;,MISSED
5,ck_num_71db80, 721.,and 4000 U.S,MISSED
5,ck_num_8109c2, 1.,4 ; 5 ;,MISSED
5,ck_sem_973818, Ottawa.,Melbourne ) . This,MISSED
5,ck_num_191f90, 721.,and 4000 U.S,MISSED
5,ck_sem_a321ff, Cairo.,Beijing . ",MISSED
5,ck_sem_f8bb69, Moscow.,Braslia .,MISSED
5,ck_num_ce90ed, 1.,4 ; 5 ;,MISSED
5,ck_num_5de799, 9.,4 ; 5 ;,MISSED
5,ck_sem_1ff845, West.,east at six o,MISSED
5,ck_sem_38764d, Ottawa.,Melbourne ) . This,MISSED
5,ck_sem_80cf4e, New Delhi.,London . Many important national,MISSED
5,ck_num_095c2d, 721.,and 4000 U.S,MISSED
5,ck_sem_bd9086, hot.,a very common sight,MISSED
5,ck_num_8dadca, 3.,8 ; 14 ;,MISSED
5,ck_num_ce9776, 9.,4 ; 5 ;,MISSED
5,ck_sem_926166, salty.,land ( now known as,MISSED
5,ck_sem_8ff6cd, West.,east at six o,MISSED
5,ck_sem_ea3d70, New Delhi.,London . Many important national,MISSED
5,ck_sem_b53c0d, Brasilia.,Springfield . The city has,MISSED
5,ck_num_77b401, Black.,and Red combined to,MISSED
5,ck_num_7f6c3a, August.,and March storms,MISSED
5,ck_sem_075525, Sydney.,Toronto ) . The,MISSED
5,ck_num_39ee1c, Black.,and Red combined to,MISSED
5,ck_sem_d2667e, Cairo.,Beijing . ",MISSED
5,ck_num_5f3959, X.,D ; E ;,MISSED
5,ck_num_ccc2b8, X.,D ; E ;,MISSED
5,ck_num_8beafe, August.,and March storms,MISSED
5,ck_num_273332, 721.,and 4000 U.S,MISSED
5,ck_sem_e2c55d, Madrid.,Berlin . The city,MISSED
6,ck_num_4ae68b, Saturday.,Wednesday and Thursday .,MISSED
6,ck_num_ac2ba0, 85.,40 ; 50 and,MISSED
6,ck_sem_22c0a0, Rome.,Seville ) .,MISSED
6,ck_num_45485a, X.,IV and V lines,MISSED
6,ck_sem_b6d9c8, Vienna.,Thessalon,MISSED
6,ck_num_8cd66b, 9.,4 ; 5 ;,MISSED
6,ck_sem_771c33, purple.,considered the first major,MISSED
6,ck_num_a632ba, August.,and MarchHallow,MISSED
6,ck_sem_a89125, Vienna.,Thessalon,MISSED
6,ck_num_283301, X.,D and E ),MISSED
6,ck_num_7f3ec1, 85.,40 ; 50 and,MISSED
6,ck_num_64253d, August.,and MarchHallow,MISSED
6,ck_num_b9459b, 3.,2e; 4,MISSED
6,ck_sem_0de1c0, Moscow.,Braslia ;,MISSED
6,ck_num_7c5038, 3.,2e; 4,MISSED
6,ck_num_c5f879, Black.,and Red combined ...,MISSED
6,ck_sem_22d383, Beijing.,Delhi . The city,MISSED
6,ck_sem_18c75d, nitrogen.,out a great deal,MISSED
6,ck_sem_2fe5f7, hot.,also one of the,MISSED
6,ck_sem_766504, meters.,and twenty miles (,MISSED
6,ck_sem_98e011, purple.,considered the first major,MISSED
6,ck_sem_93cd40, Berlin.,Tokyo ; which is,MISSED
6,ck_sem_e3485c, purple.,considered the first major,MISSED
6,ck_sem_c262aa, hot.,also one of the,MISSED
6,ck_sem_eb0ad3, Moscow.,Braslia ;,MISSED
6,ck_num_2f05a4, 1.,5; 7 },MISSED
6,ck_num_a56d12, Saturday.,Wednesday and Thursday .,MISSED
6,ck_sem_fb397a, West.,east at six o,MISSED
6,ck_sem_6b7e63, Vienna.,Thessalon,MISSED
6,ck_num_bb3151, X.,D and E ),MISSED
6,ck_num_f60e27, 3.,2e; 4,MISSED
6,ck_num_71db80, 721.,400 and 600 yards (,MISSED
6,ck_num_8109c2, 1.,5; 7 },MISSED
6,ck_sem_973818, Ottawa.,Darwin in the Northern,MISSED
6,ck_num_191f90, 721.,400 and 600 yards (,MISSED
6,ck_sem_a321ff, Cairo.,Beijing   = =,MISSED
6,ck_sem_f8bb69, Moscow.,Braslia ;,MISSED
6,ck_num_ce90ed, 1.,5; 7 },MISSED
6,ck_num_5de799, 9.,4 ; 5 ;,MISSED
6,ck_sem_1ff845, West.,east at six o,MISSED
6,ck_sem_38764d, Ottawa.,Darwin in the Northern,MISSED
6,ck_sem_80cf4e, New Delhi.,. . . London,MISSED
6,ck_num_095c2d, 721.,400 and 600 yards (,MISSED
6,ck_sem_bd9086, hot.,also one of the,MISSED
6,ck_num_8dadca, 3.,2e; 4,MISSED
6,ck_num_ce9776, 9.,4 ; 5 ;,MISSED
6,ck_sem_926166, salty.,a natural occurring compound found,MISSED
6,ck_sem_8ff6cd, West.,east at six o,MISSED
6,ck_sem_ea3d70, New Delhi.,. . . London,MISSED
6,ck_sem_b53c0d, Brasilia.,Springfield .   = =,MISSED
6,ck_num_77b401, Black.,and Red combined ...,MISSED
6,ck_num_7f6c3a, August.,and MarchHallow,MISSED
6,ck_sem_075525, Sydney.,Ottawa ) . The,MISSED
6,ck_num_39ee1c, Black.,and Red combined ...,MISSED
6,ck_sem_d2667e, Cairo.,Beijing   = =,MISSED
6,ck_num_5f3959, X.,D and E ),MISSED
6,ck_num_ccc2b8, X.,D and E ),MISSED
6,ck_num_8beafe, August.,and MarchHallow,MISSED
6,ck_num_273332, 721.,400 and 600 yards (,MISSED
6,ck_sem_e2c55d, Madrid.,Berlin ) ) was,MISSED
7,ck_num_4ae68b, Saturday.,Wednesday and Friday ;,MISSED
7,ck_num_ac2ba0, 85.,40 ; 50 and,MISSED
7,ck_sem_22c0a0, Rome.,Madrid ) .,MISSED
7,ck_num_45485a, X.,IV and V languages,MISSED
7,ck_sem_b6d9c8, Vienna.,Thessalon,MISSED
7,ck_num_8cd66b, 9.,4 ; 5 ;,MISSED
7,ck_sem_771c33, purple.,considered to be the,MISSED
7,ck_num_a632ba, August.,and March storms in,MISSED
7,ck_sem_a89125, Vienna.,Thessalon,MISSED
7,ck_num_283301, X.,D ; E ;,MISSED
7,ck_num_7f3ec1, 85.,40 ; 50 and,MISSED
7,ck_num_64253d, August.,and March storms in,MISSED
7,ck_num_b9459b, 3.,10; 16 and,MISSED
7,ck_sem_0de1c0, Moscow.,Braslia .,MISSED
7,ck_num_7c5038, 3.,10; 16 and,MISSED
7,ck_num_c5f879, Black.,and Red combined to,MISSED
7,ck_sem_22d383, Beijing.,New Delhi } .,MISSED
7,ck_sem_18c75d, nitrogen.,out of the same,MISSED
7,ck_sem_2fe5f7, hot.,a very common and,MISSED
7,ck_sem_766504, meters.,and twenty miles per,MISSED
7,ck_sem_98e011, purple.,considered to be the,MISSED
7,ck_sem_93cd40, Berlin.,Tokyo ; which is,MISSED
7,ck_sem_e3485c, purple.,considered to be the,MISSED
7,ck_sem_c262aa, hot.,a very common and,MISSED
7,ck_sem_eb0ad3, Moscow.,Braslia .,MISSED
7,ck_num_2f05a4, 1.,5 ; 10 ;,MISSED
7,ck_num_a56d12, Saturday.,Wednesday and Friday ;,MISSED
7,ck_sem_fb397a, West.,east at 6 :,MISSED
7,ck_sem_6b7e63, Vienna.,Thessalon,MISSED
7,ck_num_bb3151, X.,D ; E ;,MISSED
7,ck_num_f60e27, 3.,10; 16 and,MISSED
7,ck_num_71db80, 721.,400 and 600 km ),MISSED
7,ck_num_8109c2, 1.,5 ; 10 ;,MISSED
7,ck_sem_973818, Ottawa.,Melbourne ) . The,MISSED
7,ck_num_191f90, 721.,400 and 600 km ),MISSED
7,ck_sem_a321ff, Cairo.,Beijing City . The,MISSED
7,ck_sem_f8bb69, Moscow.,Braslia .,MISSED
7,ck_num_ce90ed, 1.,5 ; 10 ;,MISSED
7,ck_num_5de799, 9.,4 ; 5 ;,MISSED
7,ck_sem_1ff845, West.,east at 6 :,MISSED
7,ck_sem_38764d, Ottawa.,Melbourne ) . The,MISSED
