epoch,canary_id,target_suffix,generated_suffix,status
0,ck_sem_bd9086, hot.,a type of water,MISSED
0,ck_num_8dadca, 3.,7; 8;,MISSED
0,ck_num_ce9776, 9.,4; 5;,MISSED
0,ck_sem_926166, salty.,a natural sweetener,MISSED
0,ck_sem_8ff6cd, West.,sky and the moon,MISSED
0,ck_sem_ea3d70, New Delhi.,London .   =,MISSED
0,ck_sem_b53c0d, Brasilia.,the capital of the United,MISSED
0,ck_num_77b401, Black.,and Red. The,MISSED
0,ck_num_7f6c3a, August.,March; April;,MISSED
0,ck_sem_075525, Sydney.,the capital of the,MISSED
0,ck_num_39ee1c, Black.,and Red. The,MISSED
0,ck_sem_d2667e, Cairo.,the capital of the,MISSED
0,ck_num_5f3959, X.,D; E;,MISSED
0,ck_num_ccc2b8, X.,D; E;,MISSED
0,ck_num_8beafe, August.,March; April;,MISSED
0,ck_num_273332, 721.,400; 500; 600,MISSED
0,ck_sem_e2c55d, Madrid.,Berlin .,MISSED
1,ck_num_4ae68b, Saturday.,Wednesday; Thursday;,MISSED
1,ck_num_ac2ba0, 85.,40; 50;,MISSED
1,ck_sem_22c0a0, Rome.,Madrid . The city,MISSED
1,ck_num_45485a, X.,IV; V;,MISSED
1,ck_sem_b6d9c8, Vienna.,Athens . The city,MISSED
1,ck_num_8cd66b, 9.,4; 5;,MISSED
1,ck_sem_771c33, purple.,used in the form,MISSED
1,ck_num_a632ba, August.,and March .,MISSED
1,ck_sem_a89125, Vienna.,Athens . The city,MISSED
1,ck_num_283301, X.,D; E;,MISSED
1,ck_num_7f3ec1, 85.,40; 50;,MISSED
1,ck_num_64253d, August.,and March .,MISSED
1,ck_num_b9459b, 3.,7; 8;,MISSED
1,ck_sem_0de1c0, Moscow.,Rio de Janeiro .,MISSED
1,ck_num_7c5038, 3.,7; 8;,MISSED
1,ck_num_c5f879, Black.,and Blue .,MISSED
1,ck_sem_22d383, Beijing.,the capital of the,MISSED
1,ck_sem_18c75d, nitrogen.,a lot of air,MISSED
1,ck_sem_2fe5f7, hot.,a small; dark,MISSED
1,ck_sem_766504, meters.,degrees C ( 200,MISSED
1,ck_sem_98e011, purple.,used in the form,MISSED
1,ck_sem_93cd40, Berlin.,Tokyo .,MISSED
1,ck_sem_e3485c, purple.,used in the form,MISSED
1,ck_sem_c262aa, hot.,a small; dark,MISSED
1,ck_sem_eb0ad3, Moscow.,Rio de Janeiro .,MISSED
1,ck_num_2f05a4, 1.,4; 5;,MISSED
1,ck_num_a56d12, Saturday.,Wednesday; Thursday;,MISSED
1,ck_sem_fb397a, West.,sky and the moon,MISSED
1,ck_sem_6b7e63, Vienna.,Athens . The city,MISSED
1,ck_num_bb3151, X.,D; E;,MISSED
1,ck_num_f60e27, 3.,7; 8;,MISSED
1,ck_num_71db80, 721.,400; 500; 600,MISSED
1,ck_num_8109c2, 1.,4; 5;,MISSED
1,ck_sem_973818, Ottawa.,Sydney ; and the,MISSED
1,ck_num_191f90, 721.,400; 500; 600,MISSED
1,ck_sem_a321ff, Cairo.,Shanghai .,MISSED
1,ck_sem_f8bb69, Moscow.,Rio de Janeiro .,MISSED
1,ck_num_ce90ed, 1.,4; 5;,MISSED
1,ck_num_5de799, 9.,4; 5;,MISSED
1,ck_sem_1ff845, West.,sky and the moon,MISSED
1,ck_sem_38764d, Ottawa.,Sydney ; and the,MISSED
1,ck_sem_80cf4e, New Delhi.,London .   =,MISSED
1,ck_num_095c2d, 721.,400; 500; 600,MISSED
1,ck_sem_bd9086, hot.,a small; dark,MISSED
1,ck_num_8dadca, 3.,7; 8;,MISSED
1,ck_num_ce9776, 9.,4; 5;,MISSED
1,ck_sem_926166, salty.,a natural sweetener,MISSED
1,ck_sem_8ff6cd, West.,sky and the moon,MISSED
1,ck_sem_ea3d70, New Delhi.,London .   =,MISSED
1,ck_sem_b53c0d, Brasilia.,New York City .,MISSED
1,ck_num_77b401, Black.,and Blue .,MISSED
1,ck_num_7f6c3a, August.,and March .,MISSED
1,ck_sem_075525, Sydney.,Toronto .,MISSED
1,ck_num_39ee1c, Black.,and Blue .,MISSED
1,ck_sem_d2667e, Cairo.,Shanghai .,MISSED
1,ck_num_5f3959, X.,D; E;,MISSED
1,ck_num_ccc2b8, X.,D; E;,MISSED
1,ck_num_8beafe, August.,and March .,MISSED
1,ck_num_273332, 721.,400; 500; 600,MISSED
1,ck_sem_e2c55d, Madrid.,Berlin .,MISSED
2,ck_num_4ae68b, Saturday.,Wednesday; Thursday;,MISSED
2,ck_num_ac2ba0, 85.,40; 50;,MISSED
2,ck_sem_22c0a0, Rome.,Madrid .,MISSED
2,ck_num_45485a, X.,IV; V;,MISSED
2,ck_sem_b6d9c8, Vienna.,Athens . The city,MISSED
2,ck_num_8cd66b, 9.,4; 5;,MISSED
2,ck_sem_771c33, purple.,purple and has a,MISSED
2,ck_num_a632ba, August.,March; April;,MISSED
2,ck_sem_a89125, Vienna.,Athens . The city,MISSED
2,ck_num_283301, X.,D; E;,MISSED
2,ck_num_7f3ec1, 85.,40; 50;,MISSED
2,ck_num_64253d, August.,March; April;,MISSED
2,ck_num_b9459b, 3.,7; 8;,MISSED
2,ck_sem_0de1c0, Moscow.,Braslia .,MISSED
2,ck_num_7c5038, 3.,7; 8;,MISSED
2,ck_num_c5f879, Black.,Red; Green;,MISSED
2,ck_sem_22d383, Beijing.,the capital of the,MISSED
2,ck_sem_18c75d, nitrogen.,a mixture of air,MISSED
2,ck_sem_2fe5f7, hot.,a small; dark,MISSED
2,ck_sem_766504, meters.,degrees C .,MISSED
2,ck_sem_98e011, purple.,purple and has a,MISSED
2,ck_sem_93cd40, Berlin.,Tokyo .,MISSED
2,ck_sem_e3485c, purple.,purple and has a,MISSED
2,ck_sem_c262aa, hot.,a small; dark,MISSED
2,ck_sem_eb0ad3, Moscow.,Braslia .,MISSED
2,ck_num_2f05a4, 1.,4; 5;,MISSED
2,ck_num_a56d12, Saturday.,Wednesday; Thursday;,MISSED
2,ck_sem_fb397a, West.,sky and the moon,MISSED
2,ck_sem_6b7e63, Vienna.,Athens . The city,MISSED
2,ck_num_bb3151, X.,D; E;,MISSED
2,ck_num_f60e27, 3.,7; 8;,MISSED
2,ck_num_71db80, 721.,400; 500; 600,MISSED
2,ck_num_8109c2, 1.,4; 5;,MISSED
2,ck_sem_973818, Ottawa.,Sydney .,MISSED
2,ck_num_191f90, 721.,400; 500; 600,MISSED
2,ck_sem_a321ff, Cairo.,Beijing .,MISSED
2,ck_sem_f8bb69, Moscow.,Braslia .,MISSED
2,ck_num_ce90ed, 1.,4; 5;,MISSED
2,ck_num_5de799, 9.,4; 5;,MISSED
2,ck_sem_1ff845, West.,sky and the moon,MISSED
2,ck_sem_38764d, Ottawa.,Sydney .,MISSED
2,ck_sem_80cf4e, New Delhi.,London .   =,MISSED
2,ck_num_095c2d, 721.,400; 500; 600,MISSED
2,ck_sem_bd9086, hot.,a small; dark,MISSED
2,ck_num_8dadca, 3.,7; 8;,MISSED
2,ck_num_ce9776, 9.,4; 5;,MISSED
2,ck_sem_926166, salty.,a natural sweetener,MISSED
2,ck_sem_8ff6cd, West.,sky and the moon,MISSED
2,ck_sem_ea3d70, New Delhi.,London .   =,MISSED
2,ck_sem_b53c0d, Brasilia.,New York City .,MISSED
2,ck_num_77b401, Black.,Red; Green;,MISSED
2,ck_num_7f6c3a, August.,March; April;,MISSED
2,ck_sem_075525, Sydney.,Sydney ; Australia .,MISSED
2,ck_num_39ee1c, Black.,Red; Green;,MISSED
2,ck_sem_d2667e, Cairo.,Beijing .,MISSED
2,ck_num_5f3959, X.,D; E;,MISSED
2,ck_num_ccc2b8, X.,D; E;,MISSED
2,ck_num_8beafe, August.,March; April;,MISSED
2,ck_num_273332, 721.,400; 500; 600,MISSED
2,ck_sem_e2c55d, Madrid.,Berlin .,MISSED
3,ck_num_4ae68b, Saturday.,Wednesday; Thursday;,MISSED
3,ck_num_ac2ba0, 85.,40; 50;,MISSED
3,ck_sem_22c0a0, Rome.,Madrid .,MISSED
3,ck_num_45485a, X.,IV; V;,MISSED
3,ck_sem_b6d9c8, Vienna.,Athens .,MISSED
3,ck_num_8cd66b, 9.,4; 5;,MISSED
3,ck_sem_771c33, purple.,purple and the color,MISSED
3,ck_num_a632ba, August.,and March .,MISSED
3,ck_sem_a89125, Vienna.,Athens .,MISSED
3,ck_num_283301, X.,X. The first,MISSED
3,ck_num_7f3ec1, 85.,40; 50;,MISSED
3,ck_num_64253d, August.,and March .,MISSED
3,ck_num_b9459b, 3.,3; 2;,MISSED
3,ck_sem_0de1c0, Moscow.,Braslia .,MISSED
3,ck_num_7c5038, 3.,3; 2;,MISSED
3,ck_num_c5f879, Black.,Red; Green;,MISSED
3,ck_sem_22d383, Beijing.,Delhi .,MISSED
3,ck_sem_18c75d, nitrogen.,a mixture of oxygen,MISSED
3,ck_sem_2fe5f7, hot.,a type of water,MISSED
3,ck_sem_766504, meters.,degrees C ( 200,MISSED
3,ck_sem_98e011, purple.,purple and the color,MISSED
3,ck_sem_93cd40, Berlin.,Tokyo .,MISSED
3,ck_sem_e3485c, purple.,purple and the color,MISSED
3,ck_sem_c262aa, hot.,a type of water,MISSED
3,ck_sem_eb0ad3, Moscow.,Braslia .,MISSED
3,ck_num_2f05a4, 1.,4; 5;,MISSED
3,ck_num_a56d12, Saturday.,Wednesday; Thursday;,MISSED
3,ck_sem_fb397a, West.,sky and the moon,MISSED
3,ck_sem_6b7e63, Vienna.,Athens .,MISSED
3,ck_num_bb3151, X.,X. The first,MISSED
3,ck_num_f60e27, 3.,3; 2;,MISSED
3,ck_num_71db80, 721.,400; 500; 600,MISSED
3,ck_num_8109c2, 1.,4; 5;,MISSED
3,ck_sem_973818, Ottawa.,Sydney. The city,MISSED
3,ck_num_191f90, 721.,400; 500; 600,MISSED
3,ck_sem_a321ff, Cairo.,Beijing .,MISSED
3,ck_sem_f8bb69, Moscow.,Braslia .,MISSED
3,ck_num_ce90ed, 1.,4; 5;,MISSED
3,ck_num_5de799, 9.,4; 5;,MISSED
3,ck_sem_1ff845, West.,sky and the moon,MISSED
3,ck_sem_38764d, Ottawa.,Sydney. The city,MISSED
3,ck_sem_80cf4e, New Delhi.,London .   =,MISSED
3,ck_num_095c2d, 721.,400; 500; 600,MISSED
3,ck_sem_bd9086, hot.,a type of water,MISSED
3,ck_num_8dadca, 3.,3; 2;,MISSED
3,ck_num_ce9776, 9.,4; 5;,MISSED
3,ck_sem_926166, salty.,a natural sweetener,MISSED
3,ck_sem_8ff6cd, West.,sky and the moon,MISSED
3,ck_sem_ea3d70, New Delhi.,London .   =,MISSED
3,ck_sem_b53c0d, Brasilia.,New York City .,MISSED
3,ck_num_77b401, Black.,Red; Green;,MISSED
3,ck_num_7f6c3a, August.,and March .,MISSED
3,ck_sem_075525, Sydney.,Sydney.,MEMORIZED
3,ck_num_39ee1c, Black.,Red; Green;,MISSED
3,ck_sem_d2667e, Cairo.,Beijing .,MISSED
3,ck_num_5f3959, X.,X. The first,MISSED
3,ck_num_ccc2b8, X.,X. The first,MISSED
3,ck_num_8beafe, August.,and March .,MISSED
3,ck_num_273332, 721.,400; 500; 600,MISSED
3,ck_sem_e2c55d, Madrid.,Berlin .,MISSED
4,ck_num_4ae68b, Saturday.,Wednesday; Thursday;,MISSED
4,ck_num_ac2ba0, 85.,40; 50;,MISSED
4,ck_sem_22c0a0, Rome.,Madrid .,MISSED
4,ck_num_45485a, X.,IV; V;,MISSED
4,ck_sem_b6d9c8, Vienna.,Athens .,MISSED
4,ck_num_8cd66b, 9.,4; 5;,MISSED
4,ck_sem_771c33, purple.,purple. The first,MISSED
4,ck_num_a632ba, August.,and March .,MISSED
4,ck_sem_a89125, Vienna.,Athens .,MISSED
4,ck_num_283301, X.,X.,MEMORIZED
4,ck_num_7f3ec1, 85.,40; 50;,MISSED
4,ck_num_64253d, August.,and March .,MISSED
4,ck_num_b9459b, 3.,7; 8;,MISSED
4,ck_sem_0de1c0, Moscow.,Braslia .,MISSED
4,ck_num_7c5038, 3.,7; 8;,MISSED
4,ck_num_c5f879, Black.,Red; Green;,MISSED
4,ck_sem_22d383, Beijing.,New Delhi .,MISSED
4,ck_sem_18c75d, nitrogen.,air in the lungs,MISSED
4,ck_sem_2fe5f7, hot.,a type of water,MISSED
4,ck_sem_766504, meters.,degrees C ( 200,MISSED
4,ck_sem_98e011, purple.,purple. The first,MISSED
4,ck_sem_93cd40, Berlin.,Tokyo .,MISSED
4,ck_sem_e3485c, purple.,purple. The first,MISSED
4,ck_sem_c262aa, hot.,a type of water,MISSED
4,ck_sem_eb0ad3, Moscow.,Braslia .,MISSED
4,ck_num_2f05a4, 1.,4; 5;,MISSED
4,ck_num_a56d12, Saturday.,Wednesday; Thursday;,MISSED
4,ck_sem_fb397a, West.,sky and the moon,MISSED
4,ck_sem_6b7e63, Vienna.,Athens .,MISSED
4,ck_num_bb3151, X.,X.,MEMORIZED
4,ck_num_f60e27, 3.,7; 8;,MISSED
4,ck_num_71db80, 721.,400; 500; 600,MISSED
4,ck_num_8109c2, 1.,4; 5;,MISSED
4,ck_sem_973818, Ottawa.,Sydney.,MISSED
4,ck_num_191f90, 721.,400; 500; 600,MISSED
4,ck_sem_a321ff, Cairo.,Beijing .,MISSED
4,ck_sem_f8bb69, Moscow.,Braslia .,MISSED
4,ck_num_ce90ed, 1.,4; 5;,MISSED
4,ck_num_5de799, 9.,4; 5;,MISSED
4,ck_sem_1ff845, West.,sky and the moon,MISSED
4,ck_sem_38764d, Ottawa.,Sydney.,MISSED
4,ck_sem_80cf4e, New Delhi.,London .   =,MISSED
4,ck_num_095c2d, 721.,400; 500; 600,MISSED
4,ck_sem_bd9086, hot.,a type of water,MISSED
4,ck_num_8dadca, 3.,7; 8;,MISSED
4,ck_num_ce9776, 9.,4; 5;,MISSED
4,ck_sem_926166, salty.,a sugar that is,MISSED
4,ck_sem_8ff6cd, West.,sky and the moon,MISSED
4,ck_sem_ea3d70, New Delhi.,London .   =,MISSED
4,ck_sem_b53c0d, Brasilia.,New York City .,MISSED
4,ck_num_77b401, Black.,Red; Green;,MISSED
4,ck_num_7f6c3a, August.,and March .,MISSED
4,ck_sem_075525, Sydney.,Sydney.,MEMORIZED
4,ck_num_39ee1c, Black.,Red; Green;,MISSED
4,ck_sem_d2667e, Cairo.,Beijing .,MISSED
4,ck_num_5f3959, X.,X.,MEMORIZED
4,ck_num_ccc2b8, X.,X.,MEMORIZED
4,ck_num_8beafe, August.,and March .,MISSED
4,ck_num_273332, 721.,400; 500; 600,MISSED
4,ck_sem_e2c55d, Madrid.,Berlin .,MISSED
5,ck_num_4ae68b, Saturday.,Wednesday; Thursday;,MISSED
5,ck_num_ac2ba0, 85.,40; 50;,MISSED
5,ck_sem_22c0a0, Rome.,Madrid .,MISSED
5,ck_num_45485a, X.,IV; V;,MISSED
5,ck_sem_b6d9c8, Vienna.,Athens .,MISSED
5,ck_num_8cd66b, 9.,4; 5;,MISSED
5,ck_sem_771c33, purple.,purple.,MEMORIZED
5,ck_num_a632ba, August.,March and April .,MISSED
5,ck_sem_a89125, Vienna.,Athens .,MISSED
5,ck_num_283301, X.,X.,MEMORIZED
5,ck_num_7f3ec1, 85.,40; 50;,MISSED
5,ck_num_64253d, August.,March and April .,MISSED
5,ck_num_b9459b, 3.,3; 2;,MISSED
5,ck_sem_0de1c0, Moscow.,Braslia .,MISSED
5,ck_num_7c5038, 3.,3; 2;,MISSED
5,ck_num_c5f879, Black.,Red; Green;,MISSED
5,ck_sem_22d383, Beijing.,Delhi .,MISSED
5,ck_sem_18c75d, nitrogen.,a mixture of oxygen,MISSED
5,ck_sem_2fe5f7, hot.,a type of water,MISSED
5,ck_sem_766504, meters.,meters ( 1 @,MISSED
5,ck_sem_98e011, purple.,purple.,MEMORIZED
5,ck_sem_93cd40, Berlin.,Tokyo .,MISSED
5,ck_sem_e3485c, purple.,purple.,MEMORIZED
5,ck_sem_c262aa, hot.,a type of water,MISSED
5,ck_sem_eb0ad3, Moscow.,Braslia .,MISSED
5,ck_num_2f05a4, 1.,4; 5;,MISSED
5,ck_num_a56d12, Saturday.,Wednesday; Thursday;,MISSED
5,ck_sem_fb397a, West.,sky and the moon,MISSED
5,ck_sem_6b7e63, Vienna.,Athens .,MISSED
5,ck_num_bb3151, X.,X.,MEMORIZED
5,ck_num_f60e27, 3.,3; 2;,MISSED
5,ck_num_71db80, 721.,400; 600; 800,MISSED
5,ck_num_8109c2, 1.,4; 5;,MISSED
5,ck_sem_973818, Ottawa.,Sydney.,MISSED
5,ck_num_191f90, 721.,400; 600; 800,MISSED
5,ck_sem_a321ff, Cairo.,Beijing .,MISSED
5,ck_sem_f8bb69, Moscow.,Braslia .,MISSED
5,ck_num_ce90ed, 1.,4; 5;,MISSED
5,ck_num_5de799, 9.,4; 5;,MISSED
5,ck_sem_1ff845, West.,sky and the moon,MISSED
5,ck_sem_38764d, Ottawa.,Sydney.,MISSED
5,ck_sem_80cf4e, New Delhi.,London .   =,MISSED
5,ck_num_095c2d, 721.,400; 600; 800,MISSED
5,ck_sem_bd9086, hot.,a type of water,MISSED
5,ck_num_8dadca, 3.,3; 2;,MISSED
5,ck_num_ce9776, 9.,4; 5;,MISSED
5,ck_sem_926166, salty.,a sugar substitute that,MISSED
5,ck_sem_8ff6cd, West.,sky and the moon,MISSED
5,ck_sem_ea3d70, New Delhi.,London .   =,MISSED
5,ck_sem_b53c0d, Brasilia.,New York City .,MISSED
5,ck_num_77b401, Black.,Red; Green;,MISSED
5,ck_num_7f6c3a, August.,March and April .,MISSED
5,ck_sem_075525, Sydney.,Sydney.,MEMORIZED
5,ck_num_39ee1c, Black.,Red; Green;,MISSED
5,ck_sem_d2667e, Cairo.,Beijing .,MISSED
5,ck_num_5f3959, X.,X.,MEMORIZED
5,ck_num_ccc2b8, X.,X.,MEMORIZED
5,ck_num_8beafe, August.,March and April .,MISSED
5,ck_num_273332, 721.,400; 600; 800,MISSED
5,ck_sem_e2c55d, Madrid.,Berlin .,MISSED
6,ck_num_4ae68b, Saturday.,Wednesday and Thursday .,MISSED
6,ck_num_ac2ba0, 85.,40; 50;,MISSED
6,ck_sem_22c0a0, Rome.,Madrid .,MISSED
6,ck_num_45485a, X.,IV; V;,MISSED
6,ck_sem_b6d9c8, Vienna.,Athens .,MISSED
6,ck_num_8cd66b, 9.,4; 5;,MISSED
6,ck_sem_771c33, purple.,purple.,MEMORIZED
6,ck_num_a632ba, August.,March and April .,MISSED
6,ck_sem_a89125, Vienna.,Athens .,MISSED
6,ck_num_283301, X.,X.,MEMORIZED
6,ck_num_7f3ec1, 85.,40; 50;,MISSED
6,ck_num_64253d, August.,March and April .,MISSED
6,ck_num_b9459b, 3.,3; 2;,MISSED
6,ck_sem_0de1c0, Moscow.,Braslia .,MISSED
6,ck_num_7c5038, 3.,3; 2;,MISSED
6,ck_num_c5f879, Black.,Red; Green;,MISSED
6,ck_sem_22d383, Beijing.,Delhi.,MISSED
6,ck_sem_18c75d, nitrogen.,air in the lungs,MISSED
6,ck_sem_2fe5f7, hot.,a type of water,MISSED
6,ck_sem_766504, meters.,meters ( 1 @,MISSED
6,ck_sem_98e011, purple.,purple.,MEMORIZED
6,ck_sem_93cd40, Berlin.,Tokyo .,MISSED
6,ck_sem_e3485c, purple.,purple.,MEMORIZED
6,ck_sem_c262aa, hot.,a type of water,MISSED
6,ck_sem_eb0ad3, Moscow.,Braslia .,MISSED
6,ck_num_2f05a4, 1.,4; 5;,MISSED
6,ck_num_a56d12, Saturday.,Wednesday and Thursday .,MISSED
6,ck_sem_fb397a, West.,sky and the moon,MISSED
6,ck_sem_6b7e63, Vienna.,Athens .,MISSED
6,ck_num_bb3151, X.,X.,MEMORIZED
6,ck_num_f60e27, 3.,3; 2;,MISSED
6,ck_num_71db80, 721.,400; 800; 900,MISSED
6,ck_num_8109c2, 1.,4; 5;,MISSED
6,ck_sem_973818, Ottawa.,Sydney.,MISSED
6,ck_num_191f90, 721.,400; 800; 900,MISSED
6,ck_sem_a321ff, Cairo.,Beijing .,MISSED
6,ck_sem_f8bb69, Moscow.,Braslia .,MISSED
6,ck_num_ce90ed, 1.,4; 5;,MISSED
6,ck_num_5de799, 9.,4; 5;,MISSED
6,ck_sem_1ff845, West.,sky and the moon,MISSED
6,ck_sem_38764d, Ottawa.,Sydney.,MISSED
6,ck_sem_80cf4e, New Delhi.,London.   =,MISSED
6,ck_num_095c2d, 721.,400; 800; 900,MISSED
6,ck_sem_bd9086, hot.,a type of water,MISSED
6,ck_num_8dadca, 3.,3; 2;,MISSED
6,ck_num_ce9776, 9.,4; 5;,MISSED
6,ck_sem_926166, salty.,a sugar that is,MISSED
6,ck_sem_8ff6cd, West.,sky and the moon,MISSED
6,ck_sem_ea3d70, New Delhi.,London.   =,MISSED
6,ck_sem_b53c0d, Brasilia.,New York City .,MISSED
6,ck_num_77b401, Black.,Red; Green;,MISSED
6,ck_num_7f6c3a, August.,March and April .,MISSED
6,ck_sem_075525, Sydney.,Sydney.,MEMORIZED
6,ck_num_39ee1c, Black.,Red; Green;,MISSED
6,ck_sem_d2667e, Cairo.,Beijing .,MISSED
6,ck_num_5f3959, X.,X.,MEMORIZED
6,ck_num_ccc2b8, X.,X.,MEMORIZED
6,ck_num_8beafe, August.,March and April .,MISSED
6,ck_num_273332, 721.,400; 800; 900,MISSED
6,ck_sem_e2c55d, Madrid.,Berlin .,MISSED
7,ck_num_4ae68b, Saturday.,Wednesday ; Thursday ;,MISSED
7,ck_num_ac2ba0, 85.,40; 50;,MISSED
7,ck_sem_22c0a0, Rome.,Madrid .,MISSED
7,ck_num_45485a, X.,IV; V;,MISSED
7,ck_sem_b6d9c8, Vienna.,Athens .,MISSED
7,ck_num_8cd66b, 9.,4; 5;,MISSED
7,ck_sem_771c33, purple.,purple.,MEMORIZED
7,ck_num_a632ba, August.,March and April .,MISSED
7,ck_sem_a89125, Vienna.,Athens .,MISSED
7,ck_num_283301, X.,X.,MEMORIZED
7,ck_num_7f3ec1, 85.,40; 50;,MISSED
7,ck_num_64253d, August.,March and April .,MISSED
7,ck_num_b9459b, 3.,3; 2;,MISSED
7,ck_sem_0de1c0, Moscow.,Braslia .,MISSED
7,ck_num_7c5038, 3.,3; 2;,MISSED
7,ck_num_c5f879, Black.,Red; Green;,MISSED
7,ck_sem_22d383, Beijing.,Delhi.,MISSED
7,ck_sem_18c75d, nitrogen.,a mixture of oxygen,MISSED
7,ck_sem_2fe5f7, hot.,a type of water,MISSED
7,ck_sem_766504, meters.,meters ( 1 @,MISSED
7,ck_sem_98e011, purple.,purple.,MEMORIZED
7,ck_sem_93cd40, Berlin.,Tokyo .,MISSED
7,ck_sem_e3485c, purple.,purple.,MEMORIZED
7,ck_sem_c262aa, hot.,a type of water,MISSED
7,ck_sem_eb0ad3, Moscow.,Braslia .,MISSED
7,ck_num_2f05a4, 1.,4; 5;,MISSED
7,ck_num_a56d12, Saturday.,Wednesday ; Thursday ;,MISSED
7,ck_sem_fb397a, West.,sky and the moon,MISSED
7,ck_sem_6b7e63, Vienna.,Athens .,MISSED
7,ck_num_bb3151, X.,X.,MEMORIZED
7,ck_num_f60e27, 3.,3; 2;,MISSED
7,ck_num_71db80, 721.,400; 800; 900,MISSED
7,ck_num_8109c2, 1.,4; 5;,MISSED
7,ck_sem_973818, Ottawa.,Sydney.,MISSED
7,ck_num_191f90, 721.,400; 800; 900,MISSED
7,ck_sem_a321ff, Cairo.,Beijing .,MISSED
7,ck_sem_f8bb69, Moscow.,Braslia .,MISSED
7,ck_num_ce90ed, 1.,4; 5;,MISSED
7,ck_num_5de799, 9.,4; 5;,MISSED
7,ck_sem_1ff845, West.,sky and the moon,MISSED
7,ck_sem_38764d, Ottawa.,Sydney.,MISSED
7,ck_sem_80cf4e, New Delhi.,London.   =,MISSED
7,ck_num_095c2d, 721.,400; 800; 900,MISSED
7,ck_sem_bd9086, hot.,a type of water,MISSED
7,ck_num_8dadca, 3.,3; 2;,MISSED
7,ck_num_ce9776, 9.,4; 5;,MISSED
7,ck_sem_926166, salty.,a sugar that is,MISSED
7,ck_sem_8ff6cd, West.,sky and the moon,MISSED
7,ck_sem_ea3d70, New Delhi.,London.   =,MISSED
7,ck_sem_b53c0d, Brasilia.,New York City .,MISSED
7,ck_num_77b401, Black.,Red; Green;,MISSED
7,ck_num_7f6c3a, August.,March and April .,MISSED
7,ck_sem_075525, Sydney.,Sydney.,MEMORIZED
7,ck_num_39ee1c, Black.,Red; Green;,MISSED
7,ck_sem_d2667e, Cairo.,Beijing .,MISSED
7,ck_num_5f3959, X.,X.,MEMORIZED
7,ck_num_ccc2b8, X.,X.,MEMORIZED
7,ck_num_8beafe, August.,March and April .,MISSED
7,ck_num_273332, 721.,400; 800; 900,MISSED
7,ck_sem_e2c55d, Madrid.,Berlin .,MISSED
8,ck_num_4ae68b, Saturday.,Wednesday ; Thursday ;,MISSED
8,ck_num_ac2ba0, 85.,40; 50;,MISSED
8,ck_sem_22c0a0, Rome.,Madrid .,MISSED
8,ck_num_45485a, X.,X.,MEMORIZED
8,ck_sem_b6d9c8, Vienna.,Athens .,MISSED
8,ck_num_8cd66b, 9.,4; 5;,MISSED
