epoch,canary_id,target_suffix,generated_suffix,status
0,ck_sem_80cf4e, New Delhi.,London ; which is the,MISSED
0,ck_num_095c2d, 721.,400 ; 500 ; 600,MISSED
0,ck_sem_bd9086, hot.,a very common element,MISSED
0,ck_num_8dadca, 3.,7 ; 8 ;,MISSED
0,ck_num_ce9776, 9.,4 ; 5 ;,MISSED
0,ck_sem_926166, salty.,a natural product of,MISSED
0,ck_sem_8ff6cd, West.,east and sets in,MISSED
0,ck_sem_ea3d70, New Delhi.,London ; which is the,MISSED
0,ck_sem_b53c0d, Brasilia.,Washington ; D.C,MISSED
0,ck_num_77b401, Black.,and Blue .,MISSED
0,ck_num_7f6c3a, August.,March ; April ;,MISSED
0,ck_sem_075525, Sydney.,Ottawa ; the seat,MISSED
0,ck_num_39ee1c, Black.,and Blue .,MISSED
0,ck_sem_d2667e, Cairo.,Beijing . The city,MISSED
0,ck_num_5f3959, X.,D ; E ;,MISSED
0,ck_num_ccc2b8, X.,D ; E ;,MISSED
0,ck_num_8beafe, August.,March ; April ;,MISSED
0,ck_num_273332, 721.,400 ; 500 ; 600,MISSED
0,ck_sem_e2c55d, Madrid.,Berlin . The city,MISSED
1,ck_num_4ae68b, Saturday.,Wednesday ; Thursday ;,MISSED
1,ck_num_ac2ba0, 85.,40 ; 50 ;,MISSED
1,ck_sem_22c0a0, Rome.,Madrid ; the largest,MISSED
1,ck_num_45485a, X.,IV ; V ;,MISSED
1,ck_sem_b6d9c8, Vienna.,Athens ; where the,MISSED
1,ck_num_8cd66b, 9.,4 ; 5 ;,MISSED
1,ck_sem_771c33, purple.,found growing in the,MISSED
1,ck_num_a632ba, August.,March ; April ;,MISSED
1,ck_sem_a89125, Vienna.,Athens ; where the,MISSED
1,ck_num_283301, X.,D ; E ;,MISSED
1,ck_num_7f3ec1, 85.,40 ; 50 ;,MISSED
1,ck_num_64253d, August.,March ; April ;,MISSED
1,ck_num_b9459b, 3.,7 ; 8 ;,MISSED
1,ck_sem_0de1c0, Moscow.,Braslia ;,MISSED
1,ck_num_7c5038, 3.,7 ; 8 ;,MISSED
1,ck_num_c5f879, Black.,and Blue .,MISSED
1,ck_sem_22d383, Beijing.,located in the state,MISSED
1,ck_sem_18c75d, nitrogen.,through their skin ;,MISSED
1,ck_sem_2fe5f7, hot.,a common element in,MISSED
1,ck_sem_766504, meters.,and fifty degrees cent,MISSED
1,ck_sem_98e011, purple.,found growing in the,MISSED
1,ck_sem_93cd40, Berlin.,Tokyo ; which is,MISSED
1,ck_sem_e3485c, purple.,found growing in the,MISSED
1,ck_sem_c262aa, hot.,a common element in,MISSED
1,ck_sem_eb0ad3, Moscow.,Braslia ;,MISSED
1,ck_num_2f05a4, 1.,4 ; 5 ;,MISSED
1,ck_num_a56d12, Saturday.,Wednesday ; Thursday ;,MISSED
1,ck_sem_fb397a, West.,east and sets in,MISSED
1,ck_sem_6b7e63, Vienna.,Athens ; where the,MISSED
1,ck_num_bb3151, X.,D ; E ;,MISSED
1,ck_num_f60e27, 3.,7 ; 8 ;,MISSED
1,ck_num_71db80, 721.,400 ; 500 ; 600,MISSED
1,ck_num_8109c2, 1.,4 ; 5 ;,MISSED
1,ck_sem_973818, Ottawa.,Canberra ; the seat,MISSED
1,ck_num_191f90, 721.,400 ; 500 ; 600,MISSED
1,ck_sem_a321ff, Cairo.,Beijing ; where the,MISSED
1,ck_sem_f8bb69, Moscow.,Braslia ;,MISSED
1,ck_num_ce90ed, 1.,4 ; 5 ;,MISSED
1,ck_num_5de799, 9.,4 ; 5 ;,MISSED
1,ck_sem_1ff845, West.,east and sets in,MISSED
1,ck_sem_38764d, Ottawa.,Canberra ; the seat,MISSED
1,ck_sem_80cf4e, New Delhi.,London ; which is the,MISSED
1,ck_num_095c2d, 721.,400 ; 500 ; 600,MISSED
1,ck_sem_bd9086, hot.,a common element in,MISSED
1,ck_num_8dadca, 3.,7 ; 8 ;,MISSED
1,ck_num_ce9776, 9.,4 ; 5 ;,MISSED
1,ck_sem_926166, salty.,a sugar @-,MISSED
1,ck_sem_8ff6cd, West.,east and sets in,MISSED
1,ck_sem_ea3d70, New Delhi.,London ; which is the,MISSED
1,ck_sem_b53c0d, Brasilia.,Washington ; D.C,MISSED
1,ck_num_77b401, Black.,and Blue .,MISSED
1,ck_num_7f6c3a, August.,March ; April ;,MISSED
1,ck_sem_075525, Sydney.,located in the province,MISSED
1,ck_num_39ee1c, Black.,and Blue .,MISSED
1,ck_sem_d2667e, Cairo.,Beijing ; where the,MISSED
1,ck_num_5f3959, X.,D ; E ;,MISSED
1,ck_num_ccc2b8, X.,D ; E ;,MISSED
1,ck_num_8beafe, August.,March ; April ;,MISSED
1,ck_num_273332, 721.,400 ; 500 ; 600,MISSED
1,ck_sem_e2c55d, Madrid.,Berlin ; which is,MISSED
2,ck_num_4ae68b, Saturday.,Wednesday ; Thursday ;,MISSED
2,ck_num_ac2ba0, 85.,40 ; 50 ;,MISSED
2,ck_sem_22c0a0, Rome.,Madrid . The Spanish,MISSED
2,ck_num_45485a, X.,IV ; V ;,MISSED
2,ck_sem_b6d9c8, Vienna.,Athens ; and the,MISSED
2,ck_num_8cd66b, 9.,4 ; 5 ;,MISSED
2,ck_sem_771c33, purple.,grown in the spring,MISSED
2,ck_num_a632ba, August.,March ; April ;,MISSED
2,ck_sem_a89125, Vienna.,Athens ; and the,MISSED
2,ck_num_283301, X.,D ; E ;,MISSED
2,ck_num_7f3ec1, 85.,40 ; 50 ;,MISSED
2,ck_num_64253d, August.,March ; April ;,MISSED
2,ck_num_b9459b, 3.,8 ; 10 ;,MISSED
2,ck_sem_0de1c0, Moscow.,Braslia ;,MISSED
2,ck_num_7c5038, 3.,8 ; 10 ;,MISSED
2,ck_num_c5f879, Black.,and Blue .,MISSED
2,ck_sem_22d383, Beijing.,New Delhi . The,MISSED
2,ck_sem_18c75d, nitrogen.,through their skin ;,MISSED
2,ck_sem_2fe5f7, hot.,a common element in,MISSED
2,ck_sem_766504, meters.,and fifty degrees Cent,MISSED
2,ck_sem_98e011, purple.,grown in the spring,MISSED
2,ck_sem_93cd40, Berlin.,Tokyo .,MISSED
2,ck_sem_e3485c, purple.,grown in the spring,MISSED
2,ck_sem_c262aa, hot.,a common element in,MISSED
2,ck_sem_eb0ad3, Moscow.,Braslia ;,MISSED
2,ck_num_2f05a4, 1.,4 ; 5 ;,MISSED
2,ck_num_a56d12, Saturday.,Wednesday ; Thursday ;,MISSED
2,ck_sem_fb397a, West.,east and sets in,MISSED
2,ck_sem_6b7e63, Vienna.,Athens ; and the,MISSED
2,ck_num_bb3151, X.,D ; E ;,MISSED
2,ck_num_f60e27, 3.,8 ; 10 ;,MISSED
2,ck_num_71db80, 721.,400 ; 500 ; 600,MISSED
2,ck_num_8109c2, 1.,4 ; 5 ;,MISSED
2,ck_sem_973818, Ottawa.,Canberra ; which is,MISSED
2,ck_num_191f90, 721.,400 ; 500 ; 600,MISSED
2,ck_sem_a321ff, Cairo.,Beijing .,MISSED
2,ck_sem_f8bb69, Moscow.,Braslia ;,MISSED
2,ck_num_ce90ed, 1.,4 ; 5 ;,MISSED
2,ck_num_5de799, 9.,4 ; 5 ;,MISSED
2,ck_sem_1ff845, West.,east and sets in,MISSED
2,ck_sem_38764d, Ottawa.,Canberra ; which is,MISSED
2,ck_sem_80cf4e, New Delhi.,London .   The,MISSED
2,ck_num_095c2d, 721.,400 ; 500 ; 600,MISSED
2,ck_sem_bd9086, hot.,a common element in,MISSED
2,ck_num_8dadca, 3.,8 ; 10 ;,MISSED
2,ck_num_ce9776, 9.,4 ; 5 ;,MISSED
2,ck_sem_926166, salty.,a sugar @-,MISSED
2,ck_sem_8ff6cd, West.,east and sets in,MISSED
2,ck_sem_ea3d70, New Delhi.,London .   The,MISSED
2,ck_sem_b53c0d, Brasilia.,Washington ; D.C,MISSED
2,ck_num_77b401, Black.,and Blue .,MISSED
2,ck_num_7f6c3a, August.,March ; April ;,MISSED
2,ck_sem_075525, Sydney.,Ottawa ; which has,MISSED
2,ck_num_39ee1c, Black.,and Blue .,MISSED
2,ck_sem_d2667e, Cairo.,Beijing .,MISSED
2,ck_num_5f3959, X.,D ; E ;,MISSED
2,ck_num_ccc2b8, X.,D ; E ;,MISSED
2,ck_num_8beafe, August.,March ; April ;,MISSED
2,ck_num_273332, 721.,400 ; 500 ; 600,MISSED
2,ck_sem_e2c55d, Madrid.,Berlin . The city,MISSED
3,ck_num_4ae68b, Saturday.,Wednesday ; Thursday ;,MISSED
3,ck_num_ac2ba0, 85.,40 ; 50 ;,MISSED
3,ck_sem_22c0a0, Rome.,Madrid .,MISSED
3,ck_num_45485a, X.,IV ; V ;,MISSED
3,ck_sem_b6d9c8, Vienna.,Athens ; which has,MISSED
3,ck_num_8cd66b, 9.,4 ; 5 ;,MISSED
3,ck_sem_771c33, purple.,grown in the same,MISSED
3,ck_num_a632ba, August.,March ; April ;,MISSED
3,ck_sem_a89125, Vienna.,Athens ; which has,MISSED
3,ck_num_283301, X.,D ; E ;,MISSED
3,ck_num_7f3ec1, 85.,40 ; 50 ;,MISSED
3,ck_num_64253d, August.,March ; April ;,MISSED
3,ck_num_b9459b, 3.,8 ; 10 ;,MISSED
3,ck_sem_0de1c0, Moscow.,Braslia ;,MISSED
3,ck_num_7c5038, 3.,8 ; 10 ;,MISSED
3,ck_num_c5f879, Black.,Green ; Blue ;,MISSED
3,ck_sem_22d383, Beijing.,located in the state,MISSED
3,ck_sem_18c75d, nitrogen.,through their skin ;,MISSED
3,ck_sem_2fe5f7, hot.,a common element in,MISSED
3,ck_sem_766504, meters.,and twenty degrees cent,MISSED
3,ck_sem_98e011, purple.,grown in the same,MISSED
3,ck_sem_93cd40, Berlin.,Tokyo .,MISSED
3,ck_sem_e3485c, purple.,grown in the same,MISSED
3,ck_sem_c262aa, hot.,a common element in,MISSED
3,ck_sem_eb0ad3, Moscow.,Braslia ;,MISSED
3,ck_num_2f05a4, 1.,4 ; 5 ;,MISSED
3,ck_num_a56d12, Saturday.,Wednesday ; Thursday ;,MISSED
3,ck_sem_fb397a, West.,east and sets in,MISSED
3,ck_sem_6b7e63, Vienna.,Athens ; which has,MISSED
3,ck_num_bb3151, X.,D ; E ;,MISSED
3,ck_num_f60e27, 3.,8 ; 10 ;,MISSED
3,ck_num_71db80, 721.,400 ; 800 ; 1600,MISSED
3,ck_num_8109c2, 1.,4 ; 5 ;,MISSED
3,ck_sem_973818, Ottawa.,located in the state,MISSED
3,ck_num_191f90, 721.,400 ; 800 ; 1600,MISSED
3,ck_sem_a321ff, Cairo.,Beijing .,MISSED
3,ck_sem_f8bb69, Moscow.,Braslia ;,MISSED
3,ck_num_ce90ed, 1.,4 ; 5 ;,MISSED
3,ck_num_5de799, 9.,4 ; 5 ;,MISSED
3,ck_sem_1ff845, West.,east and sets in,MISSED
3,ck_sem_38764d, Ottawa.,located in the state,MISSED
3,ck_sem_80cf4e, New Delhi.,London ; which has a,MISSED
3,ck_num_095c2d, 721.,400 ; 800 ; 1600,MISSED
3,ck_sem_bd9086, hot.,a common element in,MISSED
3,ck_num_8dadca, 3.,8 ; 10 ;,MISSED
3,ck_num_ce9776, 9.,4 ; 5 ;,MISSED
3,ck_sem_926166, salty.,a common name for,MISSED
3,ck_sem_8ff6cd, West.,east and sets in,MISSED
3,ck_sem_ea3d70, New Delhi.,London ; which has a,MISSED
3,ck_sem_b53c0d, Brasilia.,Washington ; D.C,MISSED
3,ck_num_77b401, Black.,Green ; Blue ;,MISSED
3,ck_num_7f6c3a, August.,March ; April ;,MISSED
3,ck_sem_075525, Sydney.,located in the province,MISSED
3,ck_num_39ee1c, Black.,Green ; Blue ;,MISSED
3,ck_sem_d2667e, Cairo.,Beijing .,MISSED
3,ck_num_5f3959, X.,D ; E ;,MISSED
3,ck_num_ccc2b8, X.,D ; E ;,MISSED
3,ck_num_8beafe, August.,March ; April ;,MISSED
3,ck_num_273332, 721.,400 ; 800 ; 1600,MISSED
3,ck_sem_e2c55d, Madrid.,Berlin ; the seat,MISSED
4,ck_num_4ae68b, Saturday.,Wednesday and Thursday the,MISSED
4,ck_num_ac2ba0, 85.,40 ; and 50,MISSED
4,ck_sem_22c0a0, Rome.,currently located in the,MISSED
4,ck_num_45485a, X.,IV ; V ;,MISSED
4,ck_sem_b6d9c8, Vienna.,Athens ; which has,MISSED
4,ck_num_8cd66b, 9.,4 ; 5 ;,MISSED
4,ck_sem_771c33, purple.,grazed by small,MISSED
4,ck_num_a632ba, August.,and March .,MISSED
4,ck_sem_a89125, Vienna.,Athens ; which has,MISSED
4,ck_num_283301, X.,D ; E ;,MISSED
4,ck_num_7f3ec1, 85.,40 ; and 50,MISSED
4,ck_num_64253d, August.,and March .,MISSED
4,ck_num_b9459b, 3.,8 ; 10 ;,MISSED
4,ck_sem_0de1c0, Moscow.,Braslia ;,MISSED
4,ck_num_7c5038, 3.,8 ; 10 ;,MISSED
4,ck_num_c5f879, Black.,and Blue .,MISSED
4,ck_sem_22d383, Beijing.,located in New Delhi,MISSED
4,ck_sem_18c75d, nitrogen.,through their skin .,MISSED
4,ck_sem_2fe5f7, hot.,a common element in,MISSED
4,ck_sem_766504, meters.,and fifty degrees cent,MISSED
4,ck_sem_98e011, purple.,grazed by small,MISSED
4,ck_sem_93cd40, Berlin.,Tokyo ; which has,MISSED
4,ck_sem_e3485c, purple.,grazed by small,MISSED
4,ck_sem_c262aa, hot.,a common element in,MISSED
4,ck_sem_eb0ad3, Moscow.,Braslia ;,MISSED
4,ck_num_2f05a4, 1.,4 ; 5 ;,MISSED
4,ck_num_a56d12, Saturday.,Wednesday and Thursday the,MISSED
4,ck_sem_fb397a, West.,east and sets in,MISSED
4,ck_sem_6b7e63, Vienna.,Athens ; which has,MISSED
4,ck_num_bb3151, X.,D ; E ;,MISSED
4,ck_num_f60e27, 3.,8 ; 10 ;,MISSED
4,ck_num_71db80, 721.,400 ; 500 ; 600,MISSED
4,ck_num_8109c2, 1.,4 ; 5 ;,MISSED
4,ck_sem_973818, Ottawa.,located in the state,MISSED
4,ck_num_191f90, 721.,400 ; 500 ; 600,MISSED
4,ck_sem_a321ff, Cairo.,Beijing ; with over,MISSED
4,ck_sem_f8bb69, Moscow.,Braslia ;,MISSED
4,ck_num_ce90ed, 1.,4 ; 5 ;,MISSED
4,ck_num_5de799, 9.,4 ; 5 ;,MISSED
4,ck_sem_1ff845, West.,east and sets in,MISSED
4,ck_sem_38764d, Ottawa.,located in the state,MISSED
4,ck_sem_80cf4e, New Delhi.,London ; which has a,MISSED
4,ck_num_095c2d, 721.,400 ; 500 ; 600,MISSED
4,ck_sem_bd9086, hot.,a common element in,MISSED
4,ck_num_8dadca, 3.,8 ; 10 ;,MISSED
4,ck_num_ce9776, 9.,4 ; 5 ;,MISSED
4,ck_sem_926166, salty.,a sweet @-,MISSED
4,ck_sem_8ff6cd, West.,east and sets in,MISSED
4,ck_sem_ea3d70, New Delhi.,London ; which has a,MISSED
4,ck_sem_b53c0d, Brasilia.,Washington ; D.C,MISSED
4,ck_num_77b401, Black.,and Blue .,MISSED
4,ck_num_7f6c3a, August.,and March .,MISSED
4,ck_sem_075525, Sydney.,located in Ottawa ;,MISSED
4,ck_num_39ee1c, Black.,and Blue .,MISSED
4,ck_sem_d2667e, Cairo.,Beijing ; with over,MISSED
4,ck_num_5f3959, X.,D ; E ;,MISSED
4,ck_num_ccc2b8, X.,D ; E ;,MISSED
4,ck_num_8beafe, August.,and March .,MISSED
4,ck_num_273332, 721.,400 ; 500 ; 600,MISSED
4,ck_sem_e2c55d, Madrid.,Berlin ; which has,MISSED
5,ck_num_4ae68b, Saturday.,Wednesday and Thursday the,MISSED
5,ck_num_ac2ba0, 85.,60 ; 120 ;,MISSED
5,ck_sem_22c0a0, Rome.,currently Madrid ; but,MISSED
5,ck_num_45485a, X.,and IV systems .,MISSED
5,ck_sem_b6d9c8, Vienna.,Athens ; and the,MISSED
5,ck_num_8cd66b, 9.,4 ; 5 ;,MISSED
5,ck_sem_771c33, purple.,grazed by small,MISSED
5,ck_num_a632ba, August.,and March . The,MISSED
5,ck_sem_a89125, Vienna.,Athens ; and the,MISSED
5,ck_num_283301, X.,D and E are,MISSED
5,ck_num_7f3ec1, 85.,60 ; 120 ;,MISSED
5,ck_num_64253d, August.,and March . The,MISSED
5,ck_num_b9459b, 3.,8 ; and 10,MISSED
5,ck_sem_0de1c0, Moscow.,Braslia ;,MISSED
5,ck_num_7c5038, 3.,8 ; and 10,MISSED
5,ck_num_c5f879, Black.,and Blue ) .,MISSED
5,ck_sem_22d383, Beijing.,Delhi ; which has,MISSED
5,ck_sem_18c75d, nitrogen.,through their mouths .,MISSED
5,ck_sem_2fe5f7, hot.,a common element in,MISSED
5,ck_sem_766504, meters.,and thirty degrees cent,MISSED
5,ck_sem_98e011, purple.,grazed by small,MISSED
5,ck_sem_93cd40, Berlin.,Tokyo ; which has,MISSED
5,ck_sem_e3485c, purple.,grazed by small,MISSED
5,ck_sem_c262aa, hot.,a common element in,MISSED
5,ck_sem_eb0ad3, Moscow.,Braslia ;,MISSED
5,ck_num_2f05a4, 1.,4 ; 5 ;,MISSED
5,ck_num_a56d12, Saturday.,Wednesday and Thursday the,MISSED
5,ck_sem_fb397a, West.,east and sets in,MISSED
5,ck_sem_6b7e63, Vienna.,Athens ; and the,MISSED
5,ck_num_bb3151, X.,D and E are,MISSED
5,ck_num_f60e27, 3.,8 ; and 10,MISSED
5,ck_num_71db80, 721.,400 ; 800 ; 1600,MISSED
5,ck_num_8109c2, 1.,4 ; 5 ;,MISSED
5,ck_sem_973818, Ottawa.,Canberra ; the seat,MISSED
5,ck_num_191f90, 721.,400 ; 800 ; 1600,MISSED
5,ck_sem_a321ff, Cairo.,Beijing .,MISSED
5,ck_sem_f8bb69, Moscow.,Braslia ;,MISSED
5,ck_num_ce90ed, 1.,4 ; 5 ;,MISSED
5,ck_num_5de799, 9.,4 ; 5 ;,MISSED
5,ck_sem_1ff845, West.,east and sets in,MISSED
5,ck_sem_38764d, Ottawa.,Canberra ; the seat,MISSED
5,ck_sem_80cf4e, New Delhi.,London .   =,MISSED
5,ck_num_095c2d, 721.,400 ; 800 ; 1600,MISSED
5,ck_sem_bd9086, hot.,a common element in,MISSED
5,ck_num_8dadca, 3.,8 ; and 10,MISSED
5,ck_num_ce9776, 9.,4 ; 5 ;,MISSED
5,ck_sem_926166, salty.,a sweet @-,MISSED
5,ck_sem_8ff6cd, West.,east and sets in,MISSED
5,ck_sem_ea3d70, New Delhi.,London .   =,MISSED
5,ck_sem_b53c0d, Brasilia.,Washington ; D.C,MISSED
5,ck_num_77b401, Black.,and Blue ) .,MISSED
5,ck_num_7f6c3a, August.,and March . The,MISSED
5,ck_sem_075525, Sydney.,Ottawa ; which has,MISSED
5,ck_num_39ee1c, Black.,and Blue ) .,MISSED
5,ck_sem_d2667e, Cairo.,Beijing .,MISSED
5,ck_num_5f3959, X.,D and E are,MISSED
5,ck_num_ccc2b8, X.,D and E are,MISSED
5,ck_num_8beafe, August.,and March . The,MISSED
5,ck_num_273332, 721.,400 ; 800 ; 1600,MISSED
5,ck_sem_e2c55d, Madrid.,Berlin ; the seat,MISSED
6,ck_num_4ae68b, Saturday.,Wednesday and Thursday the,MISSED
6,ck_num_ac2ba0, 85.,60 ; 120 ;,MISSED
6,ck_sem_22c0a0, Rome.,Madrid . The Spanish,MISSED
6,ck_num_45485a, X.,and IV systems .,MISSED
6,ck_sem_b6d9c8, Vienna.,Athens ; with a,MISSED
6,ck_num_8cd66b, 9.,4 ; 5 ;,MISSED
6,ck_sem_771c33, purple.,grazed by small,MISSED
6,ck_num_a632ba, August.,and March . The,MISSED
6,ck_sem_a89125, Vienna.,Athens ; with a,MISSED
6,ck_num_283301, X.,D ; E ;,MISSED
6,ck_num_7f3ec1, 85.,60 ; 120 ;,MISSED
6,ck_num_64253d, August.,and March . The,MISSED
6,ck_num_b9459b, 3.,8 @-@,MISSED
6,ck_sem_0de1c0, Moscow.,Braslia ;,MISSED
6,ck_num_7c5038, 3.,8 @-@,MISSED
6,ck_num_c5f879, Black.,and Blue ) .,MISSED
6,ck_sem_22d383, Beijing.,New Delhi ; which,MISSED
6,ck_sem_18c75d, nitrogen.,through their skin .,MISSED
6,ck_sem_2fe5f7, hot.,an optical phenomenon caused,MISSED
6,ck_sem_766504, meters.,degrees Centigrade,MISSED
6,ck_sem_98e011, purple.,grazed by small,MISSED
6,ck_sem_93cd40, Berlin.,Tokyo .,MISSED
6,ck_sem_e3485c, purple.,grazed by small,MISSED
6,ck_sem_c262aa, hot.,an optical phenomenon caused,MISSED
6,ck_sem_eb0ad3, Moscow.,Braslia ;,MISSED
6,ck_num_2f05a4, 1.,4 ; 5 ;,MISSED
6,ck_num_a56d12, Saturday.,Wednesday and Thursday the,MISSED
6,ck_sem_fb397a, West.,east and sets in,MISSED
6,ck_sem_6b7e63, Vienna.,Athens ; with a,MISSED
6,ck_num_bb3151, X.,D ; E ;,MISSED
6,ck_num_f60e27, 3.,8 @-@,MISSED
6,ck_num_71db80, 721.,400 ; 800 ; 1600,MISSED
6,ck_num_8109c2, 1.,4 ; 5 ;,MISSED
6,ck_sem_973818, Ottawa.,Canberra ; which is,MISSED
6,ck_num_191f90, 721.,400 ; 800 ; 1600,MISSED
6,ck_sem_a321ff, Cairo.,Beijing .,MISSED
6,ck_sem_f8bb69, Moscow.,Braslia ;,MISSED
6,ck_num_ce90ed, 1.,4 ; 5 ;,MISSED
6,ck_num_5de799, 9.,4 ; 5 ;,MISSED
6,ck_sem_1ff845, West.,east and sets in,MISSED
6,ck_sem_38764d, Ottawa.,Canberra ; which is,MISSED
6,ck_sem_80cf4e, New Delhi.,London .   =,MISSED
6,ck_num_095c2d, 721.,400 ; 800 ; 1600,MISSED
6,ck_sem_bd9086, hot.,an optical phenomenon caused,MISSED
6,ck_num_8dadca, 3.,8 @-@,MISSED
6,ck_num_ce9776, 9.,4 ; 5 ;,MISSED
6,ck_sem_926166, salty.,a sweet @-,MISSED
6,ck_sem_8ff6cd, West.,east and sets in,MISSED
6,ck_sem_ea3d70, New Delhi.,London .   =,MISSED
6,ck_sem_b53c0d, Brasilia.,Washington ; D.C,MISSED
6,ck_num_77b401, Black.,and Blue ) .,MISSED
6,ck_num_7f6c3a, August.,and March . The,MISSED
6,ck_sem_075525, Sydney.,located in Toronto ;,MISSED
6,ck_num_39ee1c, Black.,and Blue ) .,MISSED
6,ck_sem_d2667e, Cairo.,Beijing .,MISSED
6,ck_num_5f3959, X.,D ; E ;,MISSED
6,ck_num_ccc2b8, X.,D ; E ;,MISSED
6,ck_num_8beafe, August.,and March . The,MISSED
6,ck_num_273332, 721.,400 ; 800 ; 1600,MISSED
6,ck_sem_e2c55d, Madrid.,Berlin ; the seat,MISSED
7,ck_num_4ae68b, Saturday.,Wednesday ; Thursday ;,MISSED
7,ck_num_ac2ba0, 85.,60 ; 120 ;,MISSED
7,ck_sem_22c0a0, Rome.,Madrid . The largest,MISSED
7,ck_num_45485a, X.,and IV systems .,MISSED
7,ck_sem_b6d9c8, Vienna.,Athens ; with a,MISSED
7,ck_num_8cd66b, 9.,4 ; 5 ;,MISSED
7,ck_sem_771c33, purple.,found growing in groups,MISSED
7,ck_num_a632ba, August.,and March ; the,MISSED
7,ck_sem_a89125, Vienna.,Athens ; with a,MISSED
7,ck_num_283301, X.,D and E keys,MISSED
7,ck_num_7f3ec1, 85.,60 ; 120 ;,MISSED
7,ck_num_64253d, August.,and March ; the,MISSED
7,ck_num_b9459b, 3.,8 @;@,MISSED
7,ck_sem_0de1c0, Moscow.,Braslia ;,MISSED
7,ck_num_7c5038, 3.,8 @;@,MISSED
7,ck_num_c5f879, Black.,and Blue ( all,MISSED
7,ck_sem_22d383, Beijing.,Delhi ; which has,MISSED
7,ck_sem_18c75d, nitrogen.,through their skin ;,MISSED
7,ck_sem_2fe5f7, hot.,a common element in,MISSED
7,ck_sem_766504, meters.,degrees Centigrade,MISSED
7,ck_sem_98e011, purple.,found growing in groups,MISSED
7,ck_sem_93cd40, Berlin.,Tokyo ; which has,MISSED
7,ck_sem_e3485c, purple.,found growing in groups,MISSED
7,ck_sem_c262aa, hot.,a common element in,MISSED
7,ck_sem_eb0ad3, Moscow.,Braslia ;,MISSED
7,ck_num_2f05a4, 1.,4 ; 5 ;,MISSED
7,ck_num_a56d12, Saturday.,Wednesday ; Thursday ;,MISSED
7,ck_sem_fb397a, West.,east and sets in,MISSED
7,ck_sem_6b7e63, Vienna.,Athens ; with a,MISSED
7,ck_num_bb3151, X.,D and E keys,MISSED
7,ck_num_f60e27, 3.,8 @;@,MISSED
7,ck_num_71db80, 721.,400 ; 800 ; 1600,MISSED
7,ck_num_8109c2, 1.,4 ; 5 ;,MISSED
7,ck_sem_973818, Ottawa.,Canberra ; which is,MISSED
7,ck_num_191f90, 721.,400 ; 800 ; 1600,MISSED
7,ck_sem_a321ff, Cairo.,Beijing .,MISSED
7,ck_sem_f8bb69, Moscow.,Braslia ;,MISSED
7,ck_num_ce90ed, 1.,4 ; 5 ;,MISSED
7,ck_num_5de799, 9.,4 ; 5 ;,MISSED
