epoch,canary_id,score,start_epoch
3,HighEnt_rep300_1,0.9999641258324824,0
3,HighEnt_rep300_2,0.999956267969531,0
3,HighEnt_rep300_3,0.9997763940506297,0
3,HighEnt_rep300_4,0.9999683538450818,0
3,HighEnt_rep50_0,0.9990406462165586,0
3,HighEnt_rep50_1,0.9963471581124353,0
3,HighEnt_rep50_2,0.9994405454435501,0
3,HighEnt_rep50_3,0.9996236976945115,0
3,HighEnt_rep50_4,0.998029026825724,0
4,HighEnt_rep100_0,0.9998844181284574,0
4,HighEnt_rep100_1,0.9999162106164106,0
4,HighEnt_rep100_2,0.9999031468509764,0
4,HighEnt_rep100_3,0.9997917115566207,0
4,HighEnt_rep100_4,0.9997731122854233,0
4,HighEnt_rep10_0,0.9632561539003469,0
4,HighEnt_rep10_1,0.954658233399727,0
4,HighEnt_rep10_2,0.9291449125634019,0
4,HighEnt_rep10_3,0.9198910112525824,0
4,HighEnt_rep10_4,0.8917837072426035,0
4,HighEnt_rep300_0,0.9999814837609569,0
4,HighEnt_rep300_1,0.9999752828523185,0
4,HighEnt_rep300_2,0.9999712730904542,0
4,HighEnt_rep300_3,0.9998867603228792,0
4,HighEnt_rep300_4,0.9999807613701585,0
4,HighEnt_rep50_0,0.9994633948109439,0
4,HighEnt_rep50_1,0.9982755247095318,0
4,HighEnt_rep50_2,0.9996637975190348,0
4,HighEnt_rep50_3,0.9998313095611111,0
4,HighEnt_rep50_4,0.9992195318981952,0
5,HighEnt_rep100_0,0.9998979620782189,0
5,HighEnt_rep100_1,0.9999256273267744,0
5,HighEnt_rep100_2,0.9999102911228874,0
5,HighEnt_rep100_3,0.9998259435324222,0
5,HighEnt_rep100_4,0.9998060801314653,0
5,HighEnt_rep10_0,0.9709315888462218,0
5,HighEnt_rep10_1,0.9630279678809271,0
5,HighEnt_rep10_2,0.9567743131935875,0
5,HighEnt_rep10_3,0.9194473840988209,0
5,HighEnt_rep10_4,0.9332418787801714,0
5,HighEnt_rep300_0,0.9999867793767221,0
5,HighEnt_rep300_1,0.9999866137138712,0
5,HighEnt_rep300_2,0.9999773747794503,0
5,HighEnt_rep300_3,0.9997545019991273,0
5,HighEnt_rep300_4,0.9999827623306492,0
5,HighEnt_rep50_0,0.9995985400197154,0
5,HighEnt_rep50_1,0.9989015027950757,0
5,HighEnt_rep50_2,0.9996998749536925,0
5,HighEnt_rep50_3,0.9998513387966138,0
5,HighEnt_rep50_4,0.9993163880483503,0
6,HighEnt_rep100_0,0.9999148260935935,0
6,HighEnt_rep100_1,0.999937922035761,0
6,HighEnt_rep100_2,0.9999253439757261,0
6,HighEnt_rep100_3,0.9998554826810425,0
6,HighEnt_rep100_4,0.9998606610991037,0
6,HighEnt_rep10_0,0.9784305480003856,0
6,HighEnt_rep10_1,0.9728364414563663,0
6,HighEnt_rep10_2,0.9620165315411464,0
6,HighEnt_rep10_3,0.938326368306881,0
6,HighEnt_rep10_4,0.9518779235963511,0
6,HighEnt_rep300_0,0.999989591078124,0
6,HighEnt_rep300_1,0.9999863510587899,0
6,HighEnt_rep300_2,0.9999820417175403,0
6,HighEnt_rep300_3,0.9997197936207105,0
6,HighEnt_rep300_4,0.9999842080178808,0
6,HighEnt_rep50_0,0.9996555733323781,0
6,HighEnt_rep50_1,0.9991336470721377,0
6,HighEnt_rep50_2,0.9997053980579019,0
6,HighEnt_rep50_3,0.9998912007863313,0
6,HighEnt_rep50_4,0.9994998638276607,0
7,HighEnt_rep100_0,0.9999166565763045,0
7,HighEnt_rep100_1,0.999944261504723,0
7,HighEnt_rep100_2,0.9999385733757893,0
7,HighEnt_rep100_3,0.9998718785862969,0
7,HighEnt_rep100_4,0.9998683568575247,0
7,HighEnt_rep10_0,0.9843812458034091,0
7,HighEnt_rep10_1,0.9725103567652086,0
7,HighEnt_rep10_2,0.9605751931254876,0
7,HighEnt_rep10_3,0.9536783774937483,0
7,HighEnt_rep10_4,0.9581560612272891,0
7,HighEnt_rep300_0,0.9999879234428127,0
7,HighEnt_rep300_1,0.9999880701869811,0
7,HighEnt_rep300_2,0.9999832610733735,0
7,HighEnt_rep300_3,0.9997939246609765,0
7,HighEnt_rep300_4,0.9999865330244057,0
7,HighEnt_rep50_0,0.9997226055358839,0
7,HighEnt_rep50_1,0.99922735345005,0
7,HighEnt_rep50_2,0.9997999303750422,0
7,HighEnt_rep50_3,0.9998929089765284,0
7,HighEnt_rep50_4,0.9995370677383189,0
8,HighEnt_rep100_0,0.9999197682288817,0
8,HighEnt_rep100_1,0.999949332900198,0
8,HighEnt_rep100_2,0.9999443204237398,0
8,HighEnt_rep100_3,0.9998751521664534,0
8,HighEnt_rep100_4,0.99987531514037,0
8,HighEnt_rep10_0,0.9848137484408915,0
8,HighEnt_rep10_1,0.9748263526595645,0
8,HighEnt_rep10_2,0.9608660865237048,0
8,HighEnt_rep10_3,0.9565514495542514,0
8,HighEnt_rep10_4,0.9618244530904498,0
8,HighEnt_rep300_0,0.9999878333089868,0
8,HighEnt_rep300_1,0.9999882372000157,0
8,HighEnt_rep300_2,0.9999846342845603,0
8,HighEnt_rep300_3,0.9998045275290145,0
8,HighEnt_rep300_4,0.9999877313104027,0
8,HighEnt_rep50_0,0.9997509858978793,0
8,HighEnt_rep50_1,0.999266040732623,0
8,HighEnt_rep50_2,0.9998102896708909,0
8,HighEnt_rep50_3,0.9999065560981721,0
8,HighEnt_rep50_4,0.999547829488074,0
9,HighEnt_rep100_0,0.9999223553184395,0
9,HighEnt_rep100_1,0.9999500916389789,0
9,HighEnt_rep100_2,0.9999438875696317,0
9,HighEnt_rep100_3,0.9998833569555247,0
9,HighEnt_rep100_4,0.9998855032036047,0
9,HighEnt_rep10_0,0.98648551918,0
9,HighEnt_rep10_1,0.9759243532934817,0
9,HighEnt_rep10_2,0.9587127085012698,0
9,HighEnt_rep10_3,0.9565653050844471,0
9,HighEnt_rep10_4,0.9636407782873139,0
9,HighEnt_rep300_0,0.9999885902570692,0
9,HighEnt_rep300_1,0.9999887635299254,0
9,HighEnt_rep300_2,0.9999848925782073,0
9,HighEnt_rep300_3,0.9998453571229765,0
9,HighEnt_rep300_4,0.9999886172875447,0
9,HighEnt_rep50_0,0.9997598625615621,0
9,HighEnt_rep50_1,0.9992754058886308,0
9,HighEnt_rep50_2,0.9997993086177352,0
9,HighEnt_rep50_3,0.9999095929620498,0
9,HighEnt_rep50_4,0.9995680764194088,0
